"Frequency, Hz - Peaks"	Magnitude (V) - Peaks	"Frequency, Hz - Signal"	Magnitude (V) - Signal
		2.41394M	1.310294u
		2.414M	2.582922u
		2.41406M	639.4203n
		2.41412M	1.461625u
		2.41418M	337.4955n
		2.41424M	1.841801u
		2.4143M	2.984051u
		2.41436M	612.5585n
		2.41442M	1.357163u
		2.41448M	1.760524u
		2.41454M	1.595413u
		2.4146M	2.720699u
		2.41466M	2.159611u
		2.41472M	1.30103u
		2.41478M	1.27972u
		2.41484M	325.2308n
		2.4149M	894.0539n
		2.41496M	2.620077u
		2.41502M	1.635209u
		2.41508M	1.973088u
		2.41514M	3.452415u
		2.4152M	540.4383n
		2.41526M	1.244497u
		2.41532M	1.960661u
		2.41538M	1.302784u
		2.41544M	1.091066u
		2.4155M	762.9229n
		2.41556M	4.480231u
		2.41562M	1.125736u
		2.41568M	1.186326u
		2.41574M	942.587n
		2.4158M	1.949629u
		2.41586M	1.71554u
		2.41592M	1.673575u
		2.41598M	1.735929u
		2.41604M	2.029808u
		2.4161M	1.425619u
		2.41616M	1.782643u
		2.41622M	495.3781n
		2.41628M	339.7649n
		2.41634M	2.154809u
		2.4164M	1.382066u
		2.41646M	2.170614u
		2.41652M	994.7221n
		2.41658M	1.202952u
		2.41664M	555.3074n
		2.4167M	1.495108u
		2.41676M	2.204559u
		2.41682M	1.439207u
		2.41688M	2.67143u
		2.41694M	2.140519u
		2.417M	2.339114u
		2.41706M	1.105216u
		2.41712M	2.124479u
		2.41718M	3.997032u
		2.41724M	1.27581u
		2.4173M	3.706678u
		2.41736M	2.691374u
		2.41742M	2.933632u
		2.41748M	1.76149u
		2.41754M	849.8402n
		2.4176M	2.701951u
		2.41766M	1.190117u
		2.41772M	1.144179u
		2.41778M	3.272669u
		2.41784M	912.0137n
		2.4179M	1.214103u
		2.41796M	471.7104n
		2.41802M	535.8634n
		2.41808M	662.6973n
		2.41814M	1.020886u
		2.4182M	514.5137n
		2.41826M	402.8775n
		2.41832M	719.6473n
		2.41838M	654.6695n
		2.41844M	1.850678u
		2.4185M	2.045781u
		2.41856M	1.092624u
		2.41862M	1.312926u
		2.41868M	2.539914u
		2.41874M	765.514n
		2.4188M	2.515013u
		2.41886M	646.2631n
		2.41892M	1.541051u
		2.41898M	4.318946u
		2.41904M	3.002142u
		2.4191M	1.686653u
		2.41916M	1.299925u
		2.41922M	2.838677u
		2.41928M	1.991u
		2.41934M	399.4777n
		2.4194M	635.8801n
		2.41946M	1.352961u
		2.41952M	606.6184n
		2.41958M	2.677209u
		2.41964M	1.167018u
		2.4197M	822.4943n
		2.41976M	2.18988u
		2.41982M	1.655832u
		2.41988M	1.875769u
		2.41994M	3.4205u
		2.42M	2.7131u
		2.42006M	3.32059u
		2.42012M	1.033781u
		2.42018M	1.262804u
		2.42024M	1.970349u
		2.4203M	1.163038u
		2.42036M	1.526237u
		2.42042M	2.119781u
		2.42048M	2.066065u
		2.42054M	395.4739n
		2.4206M	2.843316u
		2.42066M	1.856814u
		2.42072M	2.870194u
		2.42078M	1.350871u
		2.42084M	1.544203u
		2.4209M	1.168729u
		2.42096M	2.331143u
		2.42102M	1.004921u
		2.42108M	1.42853u
		2.42114M	3.90678u
		2.4212M	2.104978u
		2.42126M	1.518887u
		2.42132M	1.051374u
		2.42138M	2.652698u
		2.42144M	969.9498n
		2.4215M	2.293814u
		2.42156M	2.379558u
		2.42162M	1.485335u
		2.42168M	689.6429n
		2.42174M	2.449022u
		2.4218M	1.64325u
		2.42186M	2.753604u
		2.42192M	2.711316u
		2.42198M	1.763792u
		2.42204M	868.1381n
		2.4221M	1.761929u
		2.42216M	483.9598n
		2.42222M	1.491522u
		2.42228M	2.11527u
		2.42234M	1.342322u
		2.4224M	796.3493n
		2.42246M	829.0118n
		2.42252M	2.332811u
		2.42258M	2.561231u
		2.42264M	560.3933n
		2.4227M	2.643627u
		2.42276M	2.728842u
		2.42282M	3.551251u
		2.42288M	2.784441u
		2.42294M	2.354552u
		2.423M	292.3014n
		2.42306M	1.657402u
		2.42312M	2.810241u
		2.42318M	2.178519u
		2.42324M	281.012n
		2.4233M	1.044329u
		2.42336M	2.016804u
		2.42342M	3.544728u
		2.42348M	860.3745n
		2.42354M	2.519589u
		2.4236M	3.15756u
		2.42366M	2.324252u
		2.42372M	594.0965n
		2.42378M	1.89218u
		2.42384M	1.585054u
		2.4239M	4.056652u
		2.42396M	1.757955u
		2.42402M	3.147708u
		2.42408M	2.867211u
		2.42414M	1.445126u
		2.4242M	1.647417u
		2.42426M	1.382912u
		2.42432M	2.033837u
		2.42438M	1.279204u
		2.42444M	1.984533u
		2.4245M	1.348888u
		2.42456M	2.918997u
		2.42462M	2.41509u
		2.42468M	2.520907u
		2.42474M	1.032987u
		2.4248M	3.5108u
		2.42486M	2.979595u
		2.42492M	3.157409u
		2.42498M	1.797865u
		2.42504M	769.2265n
		2.4251M	2.96864u
		2.42516M	1.419969u
		2.42522M	2.807952u
		2.42528M	776.9339n
		2.42534M	1.605088u
		2.4254M	2.548468u
		2.42546M	1.954864u
		2.42552M	2.870592u
		2.42558M	1.694737u
		2.42564M	622.8944n
		2.4257M	47.50726n
		2.42576M	280.1906n
		2.42582M	1.876597u
		2.42588M	2.427404u
		2.42594M	1.632594u
		2.426M	1.132206u
		2.42606M	975.1338n
		2.42612M	2.486855u
		2.42618M	4.090318u
		2.42624M	2.619244u
		2.4263M	2.523254u
		2.42636M	269.3363n
		2.42642M	1.001374u
		2.42648M	1.186537u
		2.42654M	1.428686u
		2.4266M	1.173579u
		2.42666M	646.502n
		2.42672M	1.231477u
		2.42678M	2.843532u
		2.42684M	2.591088u
		2.4269M	681.6366n
		2.42696M	2.307534u
		2.42702M	1.997967u
		2.42708M	1.467243u
		2.42714M	3.087296u
		2.4272M	2.500285u
		2.42726M	2.357315u
		2.42732M	1.198064u
		2.42738M	1.113249u
		2.42744M	2.422309u
		2.4275M	2.141584u
		2.42756M	1.519713u
		2.42762M	1.547571u
		2.42768M	1.439891u
		2.42774M	3.067592u
		2.4278M	1.586871u
		2.42786M	1.217704u
		2.42792M	1.410484u
		2.42798M	1.016193u
		2.42804M	3.269665u
		2.4281M	2.554039u
		2.42816M	2.380505u
		2.42822M	1.121945u
		2.42828M	2.003149u
		2.42834M	2.852751u
		2.4284M	3.134594u
		2.42846M	3.198214u
		2.42852M	1.880276u
		2.42858M	1.355799u
		2.42864M	1.561217u
		2.4287M	1.891728u
		2.42876M	1.31905u
		2.42882M	1.723183u
		2.42888M	1.812399u
		2.42894M	1.630456u
		2.429M	2.621959u
		2.42906M	1.194642u
		2.42912M	1.97373u
		2.42918M	707.4117n
		2.42924M	2.444282u
		2.4293M	480.7637n
		2.42936M	1.655254u
		2.42942M	1.729309u
		2.42948M	1.593061u
		2.42954M	587.9078n
		2.4296M	2.171918u
		2.42966M	3.076133u
		2.42972M	994.7449n
		2.42978M	1.0381u
		2.42984M	2.235625u
		2.4299M	1.119363u
		2.42996M	788.0648n
		2.43002M	1.749494u
		2.43008M	1.01481u
		2.43014M	1.076895u
		2.4302M	763.8588n
		2.43026M	1.366975u
		2.43032M	1.811173u
		2.43038M	1.190105u
		2.43044M	3.270675u
		2.4305M	2.596091u
		2.43056M	1.580025u
		2.43062M	1.605501u
		2.43068M	1.555533u
		2.43074M	1.953641u
		2.4308M	2.678584u
		2.43086M	1.399454u
		2.43092M	1.024012u
		2.43098M	1.275361u
		2.43104M	1.192375u
		2.4311M	1.375141u
		2.43116M	3.171961u
		2.43122M	546.4814n
		2.43128M	969.0499n
		2.43134M	1.275811u
		2.4314M	742.1064n
		2.43146M	1.508431u
		2.43152M	310.0986n
		2.43158M	1.420325u
		2.43164M	1.983071u
		2.4317M	2.129944u
		2.43176M	3.781538u
		2.43182M	1.864307u
		2.43188M	2.229195u
		2.43194M	1.642536u
		2.432M	759.7301n
		2.43206M	654.447n
		2.43212M	835.752n
		2.43218M	2.479697u
		2.43224M	2.525166u
		2.4323M	1.067714u
		2.43236M	3.282815u
		2.43242M	1.425473u
		2.43248M	1.652344u
		2.43254M	1.787328u
		2.4326M	2.722191u
		2.43266M	1.5771u
		2.43272M	2.344005u
		2.43278M	609.0613n
		2.43284M	3.90437u
		2.4329M	2.368459u
		2.43296M	1.598758u
		2.43302M	1.000073u
		2.43308M	1.410399u
		2.43314M	2.111531u
		2.4332M	2.326447u
		2.43326M	2.593304u
		2.43332M	931.4165n
		2.43338M	1.557907u
		2.43344M	3.229126u
		2.4335M	3.561534u
		2.43356M	3.07071u
		2.43362M	1.843217u
		2.43368M	2.328503u
		2.43374M	1.935387u
		2.4338M	1.853101u
		2.43386M	1.805083u
		2.43392M	1.87012u
		2.43398M	2.349981u
		2.43404M	2.6599u
		2.4341M	3.112951u
		2.43416M	1.777241u
		2.43422M	1.780936u
		2.43428M	1.805161u
		2.43434M	1.648602u
		2.4344M	2.000065u
		2.43446M	1.297692u
		2.43452M	1.396188u
		2.43458M	287.1034n
		2.43464M	2.307558u
		2.4347M	4.122187u
		2.43476M	1.123838u
		2.43482M	1.296709u
		2.43488M	513.352n
		2.43494M	668.7046n
		2.435M	1.430985u
		2.43506M	918.3768n
		2.43512M	2.3099u
		2.43518M	1.005339u
		2.43524M	1.018818u
		2.4353M	2.361018u
		2.43536M	1.160454u
		2.43542M	3.501011u
		2.43548M	2.490872u
		2.43554M	1.41324u
		2.4356M	2.201062u
		2.43566M	2.481835u
		2.43572M	2.637483u
		2.43578M	1.335999u
		2.43584M	2.384801u
		2.4359M	2.58371u
		2.43596M	403.284n
		2.43602M	840.1625n
		2.43608M	2.04066u
		2.43614M	2.05779u
		2.4362M	2.786112u
		2.43626M	4.001513u
		2.43632M	3.982558u
		2.43638M	89.62477n
		2.43644M	1.230778u
		2.4365M	2.327914u
		2.43656M	574.965n
		2.43662M	3.475312u
		2.43668M	1.723366u
		2.43674M	3.845688u
		2.4368M	3.541066u
		2.43686M	1.812132u
		2.43692M	2.183577u
		2.43698M	1.693503u
		2.43704M	697.0374n
		2.4371M	2.530221u
		2.43716M	1.596098u
		2.43722M	417.6652n
		2.43728M	318.1047n
		2.43734M	1.212246u
		2.4374M	1.854563u
		2.43746M	1.332156u
		2.43752M	812.229n
		2.43758M	1.591563u
		2.43764M	2.115267u
		2.4377M	738.4686n
		2.43776M	1.558834u
		2.43782M	864.5075n
		2.43788M	2.423403u
		2.43794M	2.441707u
		2.438M	530.4344n
		2.43806M	337.5957n
		2.43812M	851.3002n
		2.43818M	1.106442u
		2.43824M	1.406314u
		2.4383M	1.867329u
		2.43836M	1.431414u
		2.43842M	1.353293u
		2.43848M	1.070116u
		2.43854M	1.659227u
		2.4386M	1.138581u
		2.43866M	619.2208n
		2.43872M	1.651864u
		2.43878M	2.234859u
		2.43884M	2.660408u
		2.4389M	2.073791u
		2.43896M	1.758162u
		2.43902M	1.677058u
		2.43908M	2.43398u
		2.43914M	2.932492u
		2.4392M	4.643558u
		2.43926M	1.591648u
		2.43932M	1.236027u
		2.43938M	270.2693n
		2.43944M	1.578976u
		2.4395M	536.3448n
		2.43956M	839.7845n
		2.43962M	2.678991u
		2.43968M	1.593589u
		2.43974M	2.179855u
		2.4398M	2.150692u
		2.43986M	2.182226u
		2.43992M	352.7455n
		2.43998M	2.171432u
		2.44004M	2.637443u
		2.4401M	4.11621u
		2.44016M	338.5741n
		2.44022M	3.649047u
		2.44028M	2.377562u
		2.44034M	1.453466u
		2.4404M	778.278n
		2.44046M	2.811287u
		2.44052M	2.276113u
		2.44058M	1.024082u
		2.44064M	3.700965u
		2.4407M	2.513524u
		2.44076M	2.973453u
		2.44082M	342.9861n
		2.44088M	988.1611n
		2.44094M	1.334561u
		2.441M	753.9236n
		2.44106M	1.303105u
		2.44112M	1.461099u
		2.44118M	2.099993u
		2.44124M	1.330233u
		2.4413M	156.394n
		2.44136M	1.464563u
		2.44142M	2.250448u
		2.44148M	1.906848u
		2.44154M	993.5403n
		2.4416M	2.825831u
		2.44166M	1.668239u
		2.44172M	971.504n
		2.44178M	379.4255n
		2.44184M	1.59728u
		2.4419M	1.632292u
		2.44196M	718.9478n
		2.44202M	2.588437u
		2.44208M	1.359455u
		2.44214M	234.2441n
		2.4422M	2.268816u
		2.44226M	2.452448u
		2.44232M	1.147606u
		2.44238M	1.06575u
		2.44244M	790.8589n
		2.4425M	3.093574u
		2.44256M	2.036396u
		2.44262M	1.850413u
		2.44268M	600.8516n
		2.44274M	2.749211u
		2.4428M	1.899828u
		2.44286M	1.123106u
		2.44292M	3.91744u
		2.44298M	1.216516u
		2.44304M	697.5848n
		2.4431M	2.317455u
		2.44316M	2.158079u
		2.44322M	2.176357u
		2.44328M	1.062307u
		2.44334M	924.5097n
		2.4434M	3.517239u
		2.44346M	2.516345u
		2.44352M	1.663702u
		2.44358M	1.380962u
		2.44364M	1.361223u
		2.4437M	1.297194u
		2.44376M	2.475458u
		2.44382M	1.910016u
		2.44388M	369.1316n
		2.44394M	1.572821u
		2.444M	2.703205u
		2.44406M	4.51812u
		2.44412M	902.1668n
		2.44418M	2.008497u
		2.44424M	2.271255u
		2.4443M	3.430681u
		2.44436M	2.329273u
		2.44442M	3.072155u
		2.44448M	1.038609u
		2.44454M	1.7226u
		2.4446M	1.86008u
		2.44466M	1.068741u
		2.44472M	2.026632u
		2.44478M	1.384477u
		2.44484M	1.905891u
		2.4449M	177.7853n
		2.44496M	651.7212n
		2.44502M	919.9613n
		2.44508M	2.000412u
		2.44514M	1.581986u
		2.4452M	4.656954u
		2.44526M	977.0068n
		2.44532M	767.2804n
		2.44538M	1.74656u
		2.44544M	2.664602u
		2.4455M	2.238789u
		2.44556M	2.54468u
		2.44562M	1.091039u
		2.44568M	2.78881u
		2.44574M	1.251473u
		2.4458M	4.146383u
		2.44586M	333.151n
		2.44592M	1.938631u
		2.44598M	1.00891u
		2.44604M	1.13617u
		2.4461M	722.3756n
		2.44616M	3.19632u
		2.44622M	3.262896u
		2.44628M	2.257782u
		2.44634M	1.656078u
		2.4464M	1.871582u
		2.44646M	1.855575u
		2.44652M	2.235258u
		2.44658M	1.853989u
		2.44664M	2.187278u
		2.4467M	1.921215u
		2.44676M	1.933528u
		2.44682M	1.583699u
		2.44688M	1.241322u
		2.44694M	2.017938u
		2.447M	2.444319u
		2.44706M	2.396446u
		2.44712M	712.4191n
		2.44718M	1.331786u
		2.44724M	834.3098n
		2.4473M	2.582522u
		2.44736M	1.116913u
		2.44742M	1.036783u
		2.44748M	3.465464u
		2.44754M	1.054572u
		2.4476M	1.795497u
		2.44766M	2.984778u
		2.44772M	132.9517n
		2.44778M	1.166975u
		2.44784M	1.631101u
		2.4479M	1.65366u
		2.44796M	1.826506u
		2.44802M	1.137999u
		2.44808M	1.416443u
		2.44814M	1.791248u
		2.4482M	852.8501n
		2.44826M	785.27n
		2.44832M	1.551226u
		2.44838M	1.592687u
		2.44844M	533.0714n
		2.4485M	805.6161n
		2.44856M	952.7116n
		2.44862M	2.333519u
		2.44868M	2.102286u
		2.44874M	2.917245u
		2.4488M	1.50858u
		2.44886M	2.670574u
		2.44892M	310.9275n
		2.44898M	2.05157u
		2.44904M	698.0157n
		2.4491M	2.250445u
		2.44916M	1.43621u
		2.44922M	1.261556u
		2.44928M	1.653314u
		2.44934M	3.304144u
		2.4494M	2.138693u
		2.44946M	2.218536u
		2.44952M	1.015108u
		2.44958M	1.687363u
		2.44964M	1.322865u
		2.4497M	1.929973u
		2.44976M	1.022925u
		2.44982M	3.521883u
		2.44988M	2.665365u
		2.44994M	1.706769u
		2.45M	3.294819u
		2.45006M	1.458269u
		2.45012M	2.022482u
		2.45018M	1.33955u
		2.45024M	1.2714u
		2.4503M	1.61282u
		2.45036M	1.324526u
		2.45042M	1.151172u
		2.45048M	433.1853n
		2.45054M	2.868419u
		2.4506M	1.821262u
		2.45066M	605.3521n
		2.45072M	1.983821u
		2.45078M	2.632091u
		2.45084M	1.243237u
		2.4509M	2.152846u
		2.45096M	1.491424u
		2.45102M	2.301781u
		2.45108M	1.619528u
		2.45114M	978.6806n
		2.4512M	863.9987n
		2.45126M	996.1901n
		2.45132M	734.3828n
		2.45138M	918.9078n
		2.45144M	2.377746u
		2.4515M	1.284662u
		2.45156M	1.572742u
		2.45162M	1.668609u
		2.45168M	1.545624u
		2.45174M	3.993575u
		2.4518M	2.096204u
		2.45186M	2.417486u
		2.45192M	969.5819n
		2.45198M	1.335454u
		2.45204M	1.540064u
		2.4521M	3.695268u
		2.45216M	332.0295n
		2.45222M	1.028993u
		2.45228M	1.600459u
		2.45234M	1.041837u
		2.4524M	1.241341u
		2.45246M	2.747156u
		2.45252M	3.310936u
		2.45258M	2.065187u
		2.45264M	1.381948u
		2.4527M	974.7881n
		2.45276M	958.1774n
		2.45282M	455.219n
		2.45288M	876.1334n
		2.45294M	1.818753u
		2.453M	1.381548u
		2.45306M	1.246554u
		2.45312M	2.062272u
		2.45318M	1.882019u
		2.45324M	2.784363u
		2.4533M	3.387113u
		2.45336M	3.184444u
		2.45342M	1.782123u
		2.45348M	2.879737u
		2.45354M	346.03n
		2.4536M	2.122891u
		2.45366M	1.218596u
		2.45372M	2.439186u
		2.45378M	2.320722u
		2.45384M	2.725386u
		2.4539M	2.477063u
		2.45396M	688.0991n
		2.45402M	3.044595u
		2.45408M	2.517158u
		2.45414M	2.354372u
		2.4542M	2.8989u
		2.45426M	4.333053u
		2.45432M	2.832711u
		2.45438M	1.841356u
		2.45444M	2.380838u
		2.4545M	2.635711u
		2.45456M	881.1385n
		2.45462M	2.534169u
		2.45468M	3.80952u
		2.45474M	3.211108u
		2.4548M	1.973185u
		2.45486M	1.34731u
		2.45492M	2.832257u
		2.45498M	2.668309u
		2.45504M	1.41593u
		2.4551M	3.180634u
		2.45516M	2.172118u
		2.45522M	1.052226u
		2.45528M	4.192115u
		2.45534M	4.708276u
		2.4554M	4.517104u
		2.45546M	1.836248u
		2.45552M	173.4495n
		2.45558M	1.322587u
		2.45564M	2.637327u
		2.4557M	2.901585u
		2.45576M	2.80239u
		2.45582M	1.455411u
		2.45588M	1.37091u
		2.45594M	829.0875n
		2.456M	2.662728u
		2.45606M	1.857796u
		2.45612M	522.797n
		2.45618M	243.0588n
		2.45624M	1.357426u
		2.4563M	1.246578u
		2.45636M	810.3824n
		2.45642M	1.636842u
		2.45648M	1.645465u
		2.45654M	2.808661u
		2.4566M	673.8748n
		2.45666M	1.109321u
		2.45672M	1.409586u
		2.45678M	1.278138u
		2.45684M	3.296251u
		2.4569M	1.454599u
		2.45696M	2.182704u
		2.45702M	1.04489u
		2.45708M	1.15574u
		2.45714M	824.514n
		2.4572M	1.387192u
		2.45726M	1.401223u
		2.45732M	1.577009u
		2.45738M	3.821636u
		2.45744M	388.8827n
		2.4575M	1.770373u
		2.45756M	2.436732u
		2.45762M	2.100566u
		2.45768M	389.6849n
		2.45774M	1.450343u
		2.4578M	278.68n
		2.45786M	1.960333u
		2.45792M	1.141345u
		2.45798M	671.8263n
		2.45804M	2.726421u
		2.4581M	584.9847n
		2.45816M	491.2791n
		2.45822M	1.000305u
		2.45828M	971.7286n
		2.45834M	1.26404u
		2.4584M	1.421664u
		2.45846M	2.620407u
		2.45852M	844.9728n
		2.45858M	4.165563u
		2.45864M	2.454989u
		2.4587M	2.853854u
		2.45876M	4.098079u
		2.45882M	3.407269u
		2.45888M	2.650512u
		2.45894M	1.190481u
		2.459M	1.251128u
		2.45906M	3.303405u
		2.45912M	1.281485u
		2.45918M	777.782n
		2.45924M	905.0113n
		2.4593M	1.11454u
		2.45936M	753.2673n
		2.45942M	682.8815n
		2.45948M	2.819315u
		2.45954M	1.60156u
		2.4596M	975.5079n
		2.45966M	1.538665u
		2.45972M	944.9531n
		2.45978M	1.328632u
		2.45984M	780.2548n
		2.4599M	792.6025n
		2.45996M	1.719598u
		2.46002M	2.144855u
		2.46008M	541.5802n
		2.46014M	519.572n
		2.4602M	307.6328n
		2.46026M	1.907448u
		2.46032M	2.522292u
		2.46038M	1.030604u
		2.46044M	1.173627u
		2.4605M	2.055758u
		2.46056M	901.923n
		2.46062M	1.930558u
		2.46068M	2.102388u
		2.46074M	1.142987u
		2.4608M	1.09534u
		2.46086M	1.223813u
		2.46092M	1.043279u
		2.46098M	1.834618u
		2.46104M	1.110758u
		2.4611M	2.449016u
		2.46116M	3.138901u
		2.46122M	2.126951u
		2.46128M	1.547139u
		2.46134M	1.006488u
		2.4614M	1.033594u
		2.46146M	616.4952n
		2.46152M	1.484481u
		2.46158M	1.803182u
		2.46164M	1.207549u
		2.4617M	884.1268n
		2.46176M	707.534n
		2.46182M	2.495588u
		2.46188M	2.173381u
		2.46194M	1.809754u
		2.462M	1.869644u
		2.46206M	3.038387u
		2.46212M	1.667787u
		2.46218M	2.639026u
		2.46224M	1.629449u
		2.4623M	1.363833u
		2.46236M	886.2939n
		2.46242M	2.862092u
		2.46248M	2.281556u
		2.46254M	527.2477n
		2.4626M	1.123189u
		2.46266M	1.531768u
		2.46272M	590.4122n
		2.46278M	1.939757u
		2.46284M	1.842142u
		2.4629M	1.842864u
		2.46296M	3.369054u
		2.46302M	3.30822u
		2.46308M	109.6209n
		2.46314M	1.120125u
		2.4632M	1.63577u
		2.46326M	1.520522u
		2.46332M	923.2892n
		2.46338M	1.760255u
		2.46344M	1.21431u
		2.4635M	1.749176u
		2.46356M	1.321458u
		2.46362M	1.109844u
		2.46368M	3.00138u
		2.46374M	89.97779n
		2.4638M	2.22672u
		2.46386M	3.280931u
		2.46392M	1.612467u
		2.46398M	1.362869u
		2.46404M	2.115931u
		2.4641M	2.892077u
		2.46416M	1.140165u
		2.46422M	919.7096n
		2.46428M	1.123984u
		2.46434M	1.30536u
		2.4644M	2.952223u
		2.46446M	1.865291u
		2.46452M	2.276063u
		2.46458M	538.231n
		2.46464M	1.61647u
		2.4647M	1.892545u
		2.46476M	1.439755u
		2.46482M	1.421382u
		2.46488M	1.450142u
		2.46494M	1.77147u
		2.465M	1.940807u
		2.46506M	873.7358n
		2.46512M	416.8279n
		2.46518M	721.3781n
		2.46524M	529.7545n
		2.4653M	1.714587u
		2.46536M	3.438908u
		2.46542M	1.257187u
		2.46548M	424.7741n
		2.46554M	2.197817u
		2.4656M	1.367037u
		2.46566M	1.863983u
		2.46572M	682.266n
		2.46578M	1.216184u
		2.46584M	665.9986n
		2.4659M	1.897733u
		2.46596M	2.961313u
		2.46602M	1.67298u
		2.46608M	1.614873u
		2.46614M	1.729508u
		2.4662M	950.6283n
		2.46626M	2.151016u
		2.46632M	1.433505u
		2.46638M	2.122504u
		2.46644M	1.818363u
		2.4665M	1.806336u
		2.46656M	2.117325u
		2.46662M	1.237009u
		2.46668M	1.363203u
		2.46674M	510.8037n
		2.4668M	1.155458u
		2.46686M	139.6986n
		2.46692M	1.433367u
		2.46698M	965.885n
		2.46704M	824.6588n
		2.4671M	2.042471u
		2.46716M	2.711359u
		2.46722M	2.511789u
		2.46728M	1.221169u
		2.46734M	1.098771u
		2.4674M	689.4011n
		2.46746M	448.7579n
		2.46752M	2.657162u
		2.46758M	1.620592u
		2.46764M	2.325823u
		2.4677M	3.540382u
		2.46776M	3.185898u
		2.46782M	2.621028u
		2.46788M	2.487586u
		2.46794M	1.009213u
		2.468M	2.133384u
		2.46806M	2.681559u
		2.46812M	4.025532u
		2.46818M	2.518385u
		2.46824M	2.33684u
		2.4683M	1.807679u
		2.46836M	3.303156u
		2.46842M	1.287485u
		2.46848M	2.127023u
		2.46854M	1.948934u
		2.4686M	2.92932u
		2.46866M	237.0178n
		2.46872M	2.171112u
		2.46878M	1.32785u
		2.46884M	1.606321u
		2.4689M	3.594441u
		2.46896M	3.221721u
		2.46902M	1.306803u
		2.46908M	2.927341u
		2.46914M	3.795271u
		2.4692M	1.646732u
		2.46926M	995.9217n
		2.46932M	3.014098u
		2.46938M	670.7757n
		2.46944M	3.006178u
		2.4695M	3.255214u
		2.46956M	1.132831u
		2.46962M	2.080383u
		2.46968M	1.815697u
		2.46974M	1.735119u
		2.4698M	1.928117u
		2.46986M	2.99274u
		2.46992M	2.16226u
		2.46998M	1.360272u
		2.47004M	1.539746u
		2.4701M	2.403279u
		2.47016M	1.881048u
		2.47022M	1.487667u
		2.47028M	1.858076u
		2.47034M	1.25068u
		2.4704M	1.514948u
		2.47046M	569.043n
		2.47052M	1.828353u
		2.47058M	1.17681u
		2.47064M	1.683882u
		2.4707M	2.42018u
		2.47076M	2.78022u
		2.47082M	1.826151u
		2.47088M	237.0165n
		2.47094M	1.781044u
		2.471M	2.478336u
		2.47106M	2.79419u
		2.47112M	1.267868u
		2.47118M	2.038424u
		2.47124M	751.1073n
		2.4713M	588.7523n
		2.47136M	1.273479u
		2.47142M	1.63148u
		2.47148M	1.372195u
		2.47154M	1.464506u
		2.4716M	1.579707u
		2.47166M	2.525331u
		2.47172M	1.967999u
		2.47178M	114.5886n
		2.47184M	971.3655n
		2.4719M	1.903716u
		2.47196M	2.968582u
		2.47202M	1.280672u
		2.47208M	1.512568u
		2.47214M	2.765801u
		2.4722M	1.102282u
		2.47226M	1.742045u
		2.47232M	3.849525u
		2.47238M	1.372506u
		2.47244M	738.7484n
		2.4725M	2.894833u
		2.47256M	2.581554u
		2.47262M	1.238829u
		2.47268M	2.726069u
		2.47274M	1.268855u
		2.4728M	2.156332u
		2.47286M	1.252795u
		2.47292M	625.5721n
		2.47298M	2.481369u
		2.47304M	1.241497u
		2.4731M	3.623283u
		2.47316M	1.384847u
		2.47322M	1.697692u
		2.47328M	1.83562u
		2.47334M	1.032497u
		2.4734M	2.537037u
		2.47346M	2.608377u
		2.47352M	2.778826u
		2.47358M	3.011376u
		2.47364M	3.967954u
		2.4737M	114.1284n
		2.47376M	1.739816u
		2.47382M	2.382413u
		2.47388M	2.131016u
		2.47394M	1.869849u
		2.474M	1.565614u
		2.47406M	1.931917u
		2.47412M	760.5961n
		2.47418M	354.2554n
		2.47424M	2.396398u
		2.4743M	1.552205u
		2.47436M	695.2097n
		2.47442M	1.284366u
		2.47448M	1.937202u
		2.47454M	3.11926u
		2.4746M	1.594843u
		2.47466M	2.307186u
		2.47472M	342.46n
		2.47478M	1.621894u
		2.47484M	1.402249u
		2.4749M	1.304635u
		2.47496M	3.090206u
		2.47502M	1.101385u
		2.47508M	3.877584u
		2.47514M	3.863337u
		2.4752M	1.608468u
		2.47526M	2.038261u
		2.47532M	1.456581u
		2.47538M	892.1811n
		2.47544M	1.643406u
		2.4755M	542.7206n
		2.47556M	1.340927u
		2.47562M	1.909545u
		2.47568M	1.153316u
		2.47574M	2.474194u
		2.4758M	2.168008u
		2.47586M	2.204939u
		2.47592M	1.543025u
		2.47598M	1.565071u
		2.47604M	1.334417u
		2.4761M	1.646035u
		2.47616M	1.789337u
		2.47622M	1.126825u
		2.47628M	2.31268u
		2.47634M	1.678805u
		2.4764M	1.900398u
		2.47646M	3.239063u
		2.47652M	2.383002u
		2.47658M	2.136084u
		2.47664M	454.421n
		2.4767M	529.4038n
		2.47676M	2.945892u
		2.47682M	1.904824u
		2.47688M	2.043203u
		2.47694M	1.660791u
		2.477M	1.854128u
		2.47706M	303.8429n
		2.47712M	1.192688u
		2.47718M	1.063821u
		2.47724M	334.1116n
		2.4773M	2.585394u
		2.47736M	1.47338u
		2.47742M	1.419323u
		2.47748M	743.2761n
		2.47754M	2.498425u
		2.4776M	3.540514u
		2.47766M	2.112192u
		2.47772M	4.524502u
		2.47778M	3.015576u
		2.47784M	2.254051u
		2.4779M	859.1141n
		2.47796M	1.501386u
		2.47802M	1.958994u
		2.47808M	930.3719n
		2.47814M	2.571322u
		2.4782M	841.4987n
		2.47826M	618.495n
		2.47832M	2.371457u
		2.47838M	3.056807u
		2.47844M	888.8957n
