"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,364.06k,5.860795m
,,364.08k,5.839834m
,,364.1k,5.81885m
,,364.12k,5.794071m
,,364.14k,5.765095m
,,364.16k,5.738413m
,,364.18k,5.714878m
,,364.2k,5.690326m
,,364.22k,5.664649m
,,364.24k,5.638954m
,,364.26k,5.615045m
,,364.28k,5.591798m
,,364.3k,5.564627m
,,364.32k,5.534658m
,,364.34k,5.506915m
,,364.36k,5.480506m
,,364.38k,5.453396m
,,364.4k,5.428142m
,,364.42k,5.404921m
,,364.44k,5.38092m
,,364.46k,5.355265m
,,364.48k,5.330435m
,,364.5k,5.305244m
,,364.52k,5.276537m
,,364.54k,5.247214m
,,364.56k,5.219434m
,,364.58k,5.191181m
,,364.6k,5.1594m
,,364.62k,5.126556m
,,364.64k,5.097364m
,,364.66k,5.068962m
,,364.68k,5.037157m
,,364.7k,5.004321m
,,364.72k,4.973512m
,,364.74k,4.943411m
,,364.76k,4.913366m
,,364.78k,4.883178m
,,364.8k,4.851745m
,,364.82k,4.819827m
,,364.84k,4.789033m
,,364.86k,4.756871m
,,364.88k,4.72066m
,,364.9k,4.684467m
,,364.92k,4.650616m
,,364.94k,4.616445m
,,364.96k,4.580934m
,,364.98k,4.545044m
,,365k,4.508718m
,,365.02k,4.472984m
,,365.04k,4.439294m
,,365.06k,4.406085m
,,365.08k,4.371102m
,,365.1k,4.334446m
,,365.12k,4.29767m
,,365.14k,4.260379m
,,365.16k,4.223954m
,,365.18k,4.189482m
,,365.2k,4.152271m
,,365.22k,4.110772m
,,365.24k,4.069709m
,,365.26k,4.03144m
,,365.28k,3.995876m
,,365.3k,3.962515m
,,365.32k,3.92677m
,,365.34k,3.885217m
,,365.36k,3.841946m
,,365.38k,3.802003m
,,365.4k,3.7649m
,,365.42k,3.728747m
,,365.44k,3.69362m
,,365.46k,3.657531m
,,365.48k,3.618688m
,,365.5k,3.577377m
,,365.52k,3.536172m
,,365.54k,3.498787m
,,365.56k,3.46118m
,,365.58k,3.419281m
,,365.6k,3.377782m
,,365.62k,3.339132m
,,365.64k,3.301084m
,,365.66k,3.264701m
,,365.68k,3.23255m
,,365.7k,3.201329m
,,365.72k,3.166072m
,,365.74k,3.129151m
,,365.76k,3.093577m
,,365.78k,3.057873m
,,365.8k,3.023663m
,,365.82k,2.992247m
,,365.84k,2.958685m
,,365.86k,2.921779m
,,365.88k,2.885811m
,,365.9k,2.851286m
,,365.92k,2.816841m
,,365.94k,2.784304m
,,365.96k,2.752688m
,,365.98k,2.719705m
,,366k,2.688774m
,,366.02k,2.660176m
,,366.04k,2.632402m
,,366.06k,2.607974m
,,366.08k,2.587212m
,,366.1k,2.566459m
,,366.12k,2.543383m
,,366.14k,2.520882m
,,366.16k,2.501397m
,,366.18k,2.484762m
,,366.2k,2.469758m
,,366.22k,2.455011m
,,366.24k,2.439931m
,,366.26k,2.424069m
,,366.28k,2.410664m
,,366.3k,2.401787m
,,366.32k,2.395763m
,,366.34k,2.391434m
,,366.36k,2.388575m
,,366.38k,2.389392m
,,366.4k,2.393386m
,,366.42k,2.397011m
,,366.44k,2.40104m
,,366.46k,2.408039m
,,366.48k,2.417322m
,,366.5k,2.427462m
,,366.52k,2.437758m
,,366.54k,2.449007m
,,366.56k,2.464995m
,,366.58k,2.48634m
,,366.6k,2.5106m
,,366.62k,2.536361m
,,366.64k,2.561609m
,,366.66k,2.586827m
,,366.68k,2.614335m
,,366.7k,2.643312m
,,366.72k,2.671659m
,,366.74k,2.700594m
,,366.76k,2.731873m
,,366.78k,2.764646m
,,366.8k,2.799118m
,,366.82k,2.836063m
,,366.84k,2.874411m
,,366.86k,2.913037m
,,366.88k,2.951281m
,,366.9k,2.990056m
,,366.92k,3.030276m
,,366.94k,3.069284m
,,366.96k,3.105617m
,,366.98k,3.142875m
,,367k,3.185123m
,,367.02k,3.231238m
,,367.04k,3.274856m
,,367.06k,3.313136m
,,367.08k,3.349303m
,,367.1k,3.386102m
,,367.12k,3.424554m
,,367.14k,3.46268m
,,367.16k,3.501128m
,,367.18k,3.543022m
,,367.2k,3.584821m
,,367.22k,3.622084m
,,367.24k,3.656806m
,,367.26k,3.693829m
,,367.28k,3.731475m
,,367.3k,3.765155m
,,367.32k,3.796005m
,,367.34k,3.827962m
,,367.36k,3.862699m
,,367.38k,3.896879m
,,367.4k,3.927289m
,,367.42k,3.953792m
,,367.44k,3.978307m
,,367.46k,4.00384m
,,367.48k,4.030195m
,,367.5k,4.055279m
,,367.52k,4.07729m
,,367.54k,4.095531m
,,367.56k,4.114292m
,,367.58k,4.13619m
,,367.6k,4.155871m
,,367.62k,4.171505m
,,367.64k,4.186962m
,,367.66k,4.203551m
,,367.68k,4.219981m
,,367.7k,4.234197m
,,367.72k,4.244878m
,,367.74k,4.253419m
,,367.76k,4.262902m
,,367.78k,4.274547m
,,367.8k,4.28411m
,,367.82k,4.286453m
,,367.84k,4.285643m
,,367.86k,4.289244m
,,367.88k,4.295488m
,,367.9k,4.299714m
,,367.92k,4.302851m
,,367.94k,4.305621m
,,367.96k,4.307581m
,,367.98k,4.310316m
,,368k,4.313852m
,,368.02k,4.312931m
,,368.04k,4.30624m
,,368.06k,4.300155m
,,368.08k,4.296038m
,,368.1k,4.29031m
,,368.12k,4.281737m
,,368.14k,4.273347m
,,368.16k,4.267324m
,,368.18k,4.259793m
,,368.2k,4.248334m
,,368.22k,4.234266m
,,368.24k,4.220396m
,,368.26k,4.209688m
,,368.28k,4.200417m
,,368.3k,4.191139m
,,368.32k,4.181506m
,,368.34k,4.168409m
,,368.36k,4.153183m
,,368.38k,4.136241m
,,368.4k,4.117079m
,,368.42k,4.099811m
,,368.44k,4.082241m
,,368.46k,4.06369m
,,368.48k,4.048488m
,,368.5k,4.032832m
,,368.52k,4.012249m
,,368.54k,3.990585m
,,368.56k,3.971937m
,,368.58k,3.955315m
,,368.6k,3.935775m
,,368.62k,3.911923m
,,368.64k,3.890973m
,,368.66k,3.874152m
,,368.68k,3.853839m
,,368.7k,3.830482m
,,368.72k,3.808566m
,,368.74k,3.786815m
,,368.76k,3.762658m
,,368.78k,3.736698m
,,368.8k,3.713683m
,,368.82k,3.6954m
,,368.84k,3.678935m
,,368.86k,3.660442m
,,368.88k,3.635994m
,,368.9k,3.606209m
,,368.92k,3.579872m
,,368.94k,3.561566m
,,368.96k,3.543169m
,,368.98k,3.520602m
,,369k,3.497527m
,,369.02k,3.475999m
,,369.04k,3.454481m
,,369.06k,3.429628m
,,369.08k,3.40297m
,,369.1k,3.378261m
,,369.12k,3.354758m
,,369.14k,3.331382m
,,369.16k,3.310134m
,,369.18k,3.29064m
,,369.2k,3.270353m
,,369.22k,3.2467m
,,369.24k,3.219416m
,,369.26k,3.192701m
,,369.28k,3.169645m
,,369.3k,3.149188m
,,369.32k,3.128059m
,,369.34k,3.105717m
,,369.36k,3.082303m
,,369.38k,3.057632m
,,369.4k,3.034149m
,,369.42k,3.011292m
,,369.44k,2.986077m
,,369.46k,2.959602m
,,369.48k,2.935784m
,,369.5k,2.914203m
,,369.52k,2.89113m
,,369.54k,2.866591m
,,369.56k,2.843863m
,,369.58k,2.823325m
,,369.6k,2.799358m
,,369.62k,2.772886m
,,369.64k,2.750673m
,,369.66k,2.730895m
,,369.68k,2.710248m
,,369.7k,2.687652m
,,369.72k,2.662383m
,,369.74k,2.63866m
,,369.76k,2.61839m
,,369.78k,2.599611m
,,369.8k,2.580264m
,,369.82k,2.559077m
,,369.84k,2.538159m
,,369.86k,2.517196m
,,369.88k,2.49511m
,,369.9k,2.472722m
,,369.92k,2.451557m
,,369.94k,2.432147m
,,369.96k,2.412587m
,,369.98k,2.393086m
,,370k,2.373359m
,,370.02k,2.353339m
,,370.04k,2.335779m
,,370.06k,2.319848m
,,370.08k,2.3002m
,,370.1k,2.27697m
,,370.12k,2.257609m
,,370.14k,2.243934m
,,370.16k,2.230499m
,,370.18k,2.21384m
,,370.2k,2.195221m
,,370.22k,2.178347m
,,370.24k,2.163938m
,,370.26k,2.148753m
,,370.28k,2.133308m
,,370.3k,2.120481m
,,370.32k,2.109234m
,,370.34k,2.098905m
,,370.36k,2.088574m
,,370.38k,2.076082m
,,370.4k,2.06284m
,,370.42k,2.05268m
,,370.44k,2.043752m
,,370.46k,2.031642m
,,370.48k,2.020611m
,,370.5k,2.013704m
,,370.52k,2.007098m
,,370.54k,2.000542m
,,370.56k,1.996548m
,,370.58k,1.993565m
,,370.6k,1.989153m
,,370.62k,1.983657m
,,370.64k,1.977693m
,,370.66k,1.97188m
,,370.68k,1.96686m
,,370.7k,1.963139m
,,370.72k,1.961512m
,,370.74k,1.961368m
,,370.76k,1.960518m
,,370.78k,1.959756m
,,370.8k,1.95938m
,,370.82k,1.9572m
,,370.84k,1.955507m
,,370.86k,1.958107m
,,370.88k,1.963716m
,,370.9k,1.968724m
,,370.92k,1.972019m
,,370.94k,1.974343m
,,370.96k,1.975903m
,,370.98k,1.976657m
,,371k,1.976047m
,,371.02k,1.974745m
,,371.04k,1.975882m
,,371.06k,1.979784m
,,371.08k,1.985984m
,,371.1k,1.992301m
,,371.12k,1.992458m
,,371.14k,1.989012m
,,371.16k,1.991215m
,,371.18k,1.999466m
,,371.2k,2.00752m
,,371.22k,2.012359m
,,371.24k,2.015567m
,,371.26k,2.019853m
,,371.28k,2.025379m
,,371.3k,2.030328m
,,371.32k,2.036878m
,,371.34k,2.046479m
,,371.36k,2.054597m
,,371.38k,2.05908m
,,371.4k,2.062708m
,,371.42k,2.067874m
,,371.44k,2.074513m
,,371.46k,2.081081m
,,371.48k,2.08623m
,,371.5k,2.090575m
,,371.52k,2.09626m
,,371.54k,2.103616m
,,371.56k,2.111229m
,,371.58k,2.11922m
,,371.6k,2.12988m
,,371.62k,2.140908m
,,371.64k,2.14539m
,,371.66k,2.143932m
,,371.68k,2.142961m
,,371.7k,2.145975m
,,371.72k,2.151981m
,,371.74k,2.158016m
,,371.76k,2.164458m
,,371.78k,2.172727m
,,371.8k,2.180306m
,,371.82k,2.185062m
,,371.84k,2.187162m
,,371.86k,2.188072m
,,371.88k,2.190598m
,,371.9k,2.196006m
,,371.92k,2.202219m
,,371.94k,2.204228m
,,371.96k,2.202751m
,,371.98k,2.204815m
,,372k,2.210727m
,,372.02k,2.215387m
,,372.04k,2.217276m
,,372.06k,2.218402m
,,372.08k,2.220259m
,,372.1k,2.222628m
,,372.12k,2.226888m
,,372.14k,2.232513m
,,372.16k,2.236138m
,,372.18k,2.237233m
,,372.2k,2.237465m
,,372.22k,2.240318m
,,372.24k,2.24667m
,,372.26k,2.251246m
,,372.28k,2.250553m
,,372.3k,2.246689m
,,372.32k,2.244222m
,,372.34k,2.245579m
,,372.36k,2.247165m
,,372.38k,2.247283m
,,372.4k,2.249646m
,,372.42k,2.251994m
,,372.44k,2.251583m
,,372.46k,2.252997m
,,372.48k,2.256019m
,,372.5k,2.256188m
,,372.52k,2.253037m
,,372.54k,2.248303m
,,372.56k,2.244288m
,,372.58k,2.242451m
,,372.6k,2.241028m
,,372.62k,2.238453m
,,372.64k,2.235408m
,,372.66k,2.232387m
,,372.68k,2.230233m
,,372.7k,2.228322m
,,372.72k,2.225659m
,,372.74k,2.22255m
,,372.76k,2.218195m
,,372.78k,2.214594m
,,372.8k,2.213581m
,,372.82k,2.212289m
,,372.84k,2.209029m
,,372.86k,2.205382m
,,372.88k,2.202183m
,,372.9k,2.196057m
,,372.92k,2.186569m
,,372.94k,2.178373m
,,372.96k,2.172953m
,,372.98k,2.169788m
,,373k,2.16783m
,,373.02k,2.164502m
,,373.04k,2.160248m
,,373.06k,2.158186m
,,373.08k,2.156226m
,,373.1k,2.147913m
,,373.12k,2.135154m
,,373.14k,2.128138m
,,373.16k,2.127867m
,,373.18k,2.126065m
,,373.2k,2.119809m
,,373.22k,2.112189m
,,373.24k,2.10685m
,,373.26k,2.104925m
,,373.28k,2.102242m
,,373.3k,2.094742m
,,373.32k,2.084384m
,,373.34k,2.079057m
,,373.36k,2.080366m
,,373.38k,2.078924m
,,373.4k,2.070932m
,,373.42k,2.062813m
,,373.44k,2.058757m
,,373.46k,2.05522m
,,373.48k,2.049501m
,,373.5k,2.041267m
,,373.52k,2.031036m
,,373.54k,2.023127m
,,373.56k,2.018908m
,,373.58k,2.014464m
,,373.6k,2.007997m
,,373.62k,2.000196m
,,373.64k,1.992278m
,,373.66k,1.985963m
,,373.68k,1.981431m
,,373.7k,1.97613m
,,373.72k,1.97008m
,,373.74k,1.965507m
,,373.76k,1.960927m
,,373.78k,1.953928m
,,373.8k,1.946028m
,,373.82k,1.942746m
,,373.84k,1.941595m
,,373.86k,1.932848m
,,373.88k,1.921989m
,,373.9k,1.917806m
,,373.92k,1.911662m
,,373.94k,1.901026m
,,373.96k,1.895617m
,,373.98k,1.894637m
,,374k,1.890693m
,,374.02k,1.88352m
,,374.04k,1.87444m
,,374.06k,1.863792m
,,374.08k,1.85569m
,,374.1k,1.848165m
,,374.12k,1.837429m
,,374.14k,1.828758m
,,374.16k,1.824565m
,,374.18k,1.82065m
,,374.2k,1.815132m
,,374.22k,1.807098m
,,374.24k,1.796394m
,,374.26k,1.787152m
,,374.28k,1.779514m
,,374.3k,1.771475m
,,374.32k,1.764662m
,,374.34k,1.757868m
,,374.36k,1.749194m
,,374.38k,1.73917m
,,374.4k,1.7293m
,,374.42k,1.721843m
,,374.44k,1.715812m
,,374.46k,1.708099m
,,374.48k,1.698557m
,,374.5k,1.688699m
,,374.52k,1.678989m
,,374.54k,1.669558m
,,374.56k,1.661288m
,,374.58k,1.652327m
,,374.6k,1.640559m
,,374.62k,1.630099m
,,374.64k,1.623392m
,,374.66k,1.616929m
,,374.68k,1.608315m
,,374.7k,1.598827m
,,374.72k,1.589521m
,,374.74k,1.581296m
,,374.76k,1.574801m
,,374.78k,1.56575m
,,374.8k,1.55433m
,,374.82k,1.54638m
,,374.84k,1.540781m
,,374.86k,1.533178m
,,374.88k,1.52368m
,,374.9k,1.515823m
,,374.92k,1.5089m
,,374.94k,1.49906m
,,374.96k,1.487209m
,,374.98k,1.477458m
,,375k,1.470319m
,,375.02k,1.463039m
,,375.04k,1.455671m
,,375.06k,1.448297m
,,375.08k,1.440703m
,,375.1k,1.433394m
,,375.12k,1.426267m
,,375.14k,1.418531m
,,375.16k,1.409929m
,,375.18k,1.403033m
,,375.2k,1.39702m
,,375.22k,1.389134m
,,375.24k,1.381362m
,,375.26k,1.373857m
,,375.28k,1.363553m
,,375.3k,1.351844m
,,375.32k,1.343794m
,,375.34k,1.340379m
,,375.36k,1.337619m
,,375.38k,1.332853m
,,375.4k,1.326692m
,,375.42k,1.320596m
,,375.44k,1.315842m
,,375.46k,1.313794m
,,375.48k,1.311997m
,,375.5k,1.30701m
,,375.52k,1.300202m
,,375.54k,1.292749m
,,375.56k,1.284878m
,,375.58k,1.280366m
,,375.6k,1.279772m
,,375.62k,1.276858m
,,375.64k,1.27036m
,,375.66k,1.263821m
,,375.68k,1.257754m
,,375.7k,1.251328m
,,375.72k,1.246133m
,,375.74k,1.242571m
,,375.76k,1.237096m
,,375.78k,1.231137m
,,375.8k,1.228304m
,,375.82k,1.228536m
,,375.84k,1.2306m
,,375.86k,1.231226m
,,375.88k,1.228152m
,,375.9k,1.22275m
,,375.92k,1.218279m
,,375.94k,1.214283m
,,375.96k,1.208051m
,,375.98k,1.20322m
,,376k,1.202453m
,,376.02k,1.201343m
,,376.04k,1.198839m
,,376.06k,1.196556m
,,376.08k,1.193595m
,,376.1k,1.191756m
,,376.12k,1.192051m
,,376.14k,1.190445m
,,376.16k,1.184208m
,,376.18k,1.178998m
,,376.2k,1.180582m
,,376.22k,1.182862m
,,376.24k,1.179893m
,,376.26k,1.174375m
,,376.28k,1.171709m
,,376.3k,1.172716m
,,376.32k,1.171872m
,,376.34k,1.16772m
,,376.36k,1.164272m
,,376.38k,1.1605m
,,376.4k,1.153072m
,,376.42k,1.145659m
,,376.44k,1.14193m
,,376.46k,1.140332m
,,376.48k,1.137466m
,,376.5k,1.135003m
,,376.52k,1.136506m
,,376.54k,1.137116m
,,376.56k,1.133325m
,,376.58k,1.129524m
,,376.6k,1.128621m
,,376.62k,1.126867m
,,376.64k,1.121999m
,,376.66k,1.117915m
,,376.68k,1.117111m
,,376.7k,1.117159m
,,376.72k,1.115137m
,,376.74k,1.10982m
,,376.76k,1.103302m
,,376.78k,1.100192m
,,376.8k,1.101039m
,,376.82k,1.102234m
,,376.84k,1.101269m
,,376.86k,1.095523m
,,376.88k,1.085024m
,,376.9k,1.077271m
,,376.92k,1.074048m
,,376.94k,1.070777m
,,376.96k,1.066533m
,,376.98k,1.063467m
,,377k,1.063447m
,,377.02k,1.06347m
,,377.04k,1.061451m
,,377.06k,1.059248m
,,377.08k,1.058404m
,,377.1k,1.05624m
,,377.12k,1.049104m
,,377.14k,1.039934m
,,377.16k,1.032762m
,,377.18k,1.027993m
,,377.2k,1.024979m
,,377.22k,1.021223m
,,377.24k,1.014474m
,,377.26k,1.006072m
,,377.28k,998.6869u
,,377.3k,994.6654u
,,377.32k,992.8881u
,,377.34k,989.426u
,,377.36k,984.5135u
,,377.38k,978.4207u
,,377.4k,970.918u
,,377.42k,964.7118u
,,377.44k,958.1224u
,,377.46k,950.2482u
,,377.48k,943.3564u
,,377.5k,935.3218u
,,377.52k,925.8754u
,,377.54k,918.2572u
,,377.56k,911.5198u
,,377.58k,902.8431u
,,377.6k,893.9397u
,,377.62k,888.2615u
,,377.64k,884.4431u
,,377.66k,876.9876u
,,377.68k,864.8234u
,,377.7k,853.3725u
,,377.72k,842.6366u
,,377.74k,830.4764u
,,377.76k,820.7324u
,,377.78k,813.9089u
,,377.8k,806.4575u
,,377.82k,797.0489u
,,377.84k,788.2872u
,,377.86k,780.8826u
,,377.88k,769.3715u
,,377.9k,754.5217u
,,377.92k,744.155u
,,377.94k,739.3333u
,,377.96k,734.7099u
,,377.98k,726.9032u
,,378k,718.0092u
,,378.02k,710.2218u
,,378.04k,701.3535u
,,378.06k,689.6097u
,,378.08k,676.6149u
,,378.1k,665.2749u
,,378.12k,657.426u
,,378.14k,651.0229u
,,378.16k,642.5893u
,,378.18k,632.2537u
,,378.2k,622.8254u
,,378.22k,617.3808u
,,378.24k,613.5619u
,,378.26k,605.7621u
,,378.28k,594.763u
,,378.3k,584.9478u
,,378.32k,578.1317u
,,378.34k,571.5593u
,,378.36k,562.3755u
,,378.38k,554.3486u
,,378.4k,549.3759u
,,378.42k,543.4921u
,,378.44k,535.1851u
,,378.46k,526.084u
,,378.48k,518.5002u
,,378.5k,512.8203u
,,378.52k,506.2064u
,,378.54k,497.3399u
,,378.56k,489.9553u
,,378.58k,485.1683u
,,378.6k,478.3036u
,,378.62k,469.7164u
,,378.64k,462.8447u
,,378.66k,455.7916u
,,378.68k,447.3197u
,,378.7k,440.2846u
,,378.72k,435.7646u
,,378.74k,433.6958u
,,378.76k,433.1832u
,,378.78k,428.287u
,,378.8k,417.7605u
,,378.82k,408.761u
,,378.84k,402.9202u
,,378.86k,396.8139u
,,378.88k,390.0964u
,,378.9k,384.2242u
,,378.92k,380.2401u
,,378.94k,377.9221u
,,378.96k,375.2232u
,,378.98k,369.7006u
,,379k,363.4687u
,,379.02k,359.2754u
,,379.04k,354.4326u
,,379.06k,349.3407u
,,379.08k,348.1296u
,,379.1k,348.6302u
,,379.12k,346.5838u
,,379.14k,343.6581u
,,379.16k,341.1539u
,,379.18k,336.8824u
,,379.2k,333.4846u
,,379.22k,332.5167u
,,379.24k,329.4091u
,,379.26k,325.1936u
,,379.28k,323.1836u
,,379.3k,323.3455u
,,379.32k,324.2075u
,,379.34k,320.6084u
,,379.36k,313.5137u
,,379.38k,309.8286u
,,379.4k,310.7337u
,,379.42k,312.0465u
,,379.44k,310.7622u
,,379.46k,311.383u
,,379.48k,314.7896u
,,379.5k,315.8322u
,,379.52k,313.6254u
,,379.54k,309.8309u
,,379.56k,306.6502u
,,379.58k,304.3933u
,,379.6k,303.6244u
,,379.62k,306.6459u
,,379.64k,311.3828u
,,379.66k,314.9264u
,,379.68k,316.9619u
,,379.7k,317.8147u
,,379.72k,319.622u
,,379.74k,321.0994u
,,379.76k,321.6182u
,,379.78k,323.6895u
,,379.8k,326.5659u
,,379.82k,330.1462u
,,379.84k,333.7416u
,,379.86k,336.8079u
,,379.88k,341.3334u
,,379.9k,346.9015u
,,379.92k,353.2295u
,,379.94k,358.5749u
,,379.96k,359.968u
,,379.98k,362.5009u
,,380k,367.5773u
,,380.02k,371.2238u
,,380.04k,375.4015u
,,380.06k,378.4412u
,,380.08k,379.8949u
,,380.1k,383.3191u
,,380.12k,386.3298u
,,380.14k,388.8019u
,,380.16k,393.3278u
,,380.18k,397.5694u
,,380.2k,400.18u
,,380.22k,401.6108u
,,380.24k,403.9039u
,,380.26k,410.3542u
,,380.28k,417.5549u
,,380.3k,420.4291u
,,380.32k,423.1503u
,,380.34k,431.4481u
,,380.36k,441.5524u
,,380.38k,449.2591u
,,380.4k,453.2787u
,,380.42k,453.2231u
,,380.44k,454.5388u
,,380.46k,458.5389u
,,380.48k,460.096u
,,380.5k,460.7742u
,,380.52k,464.6905u
,,380.54k,469.6165u
,,380.56k,473.4243u
,,380.58k,475.6435u
,,380.6k,476.3424u
,,380.62k,479.6434u
,,380.64k,487.5089u
,,380.66k,495.0842u
,,380.68k,497.2462u
,,380.7k,497.0801u
,,380.72k,499.7448u
,,380.74k,503.0977u
,,380.76k,502.5276u
,,380.78k,500.7567u
,,380.8k,503.8486u
,,380.82k,510.2123u
,,380.84k,514.4056u
,,380.86k,512.8334u
,,380.88k,508.7459u
,,380.9k,509.3097u
,,380.92k,512.8108u
,,380.94k,513.866u
,,380.96k,512.2269u
,,380.98k,508.878u
,,381k,507.9844u
,,381.02k,514.1691u
,,381.04k,523.116u
,,381.06k,525.4896u
,,381.08k,521.2009u
,,381.1k,518.6977u
,,381.12k,520.5591u
,,381.14k,522.9338u
,,381.16k,523.0461u
,,381.18k,521.4864u
,,381.2k,522.024u
,,381.22k,523.7977u
,,381.24k,521.0033u
,,381.26k,516.4111u
,,381.28k,517.049u
,,381.3k,519.6517u
,,381.32k,517.8566u
,,381.34k,515.8968u
,,381.36k,516.5872u
,,381.38k,513.482u
,,381.4k,509.0621u
,,381.42k,507.3119u
,,381.44k,503.916u
,,381.46k,500.931u
,,381.48k,501.9007u
,,381.5k,503.5124u
,,381.52k,502.5444u
,,381.54k,499.7674u
,,381.56k,498.1403u
,,381.58k,496.7935u
,,381.6k,489.6465u
,,381.62k,480.247u
,,381.64k,477.4072u
,,381.66k,479.7372u
,,381.68k,481.6559u
,,381.7k,482.5765u
,,381.72k,484.794u
,,381.74k,485.1999u
,,381.76k,482.6789u
,,381.78k,481.3466u
,,381.8k,482.16u
,,381.82k,482.7601u
,,381.84k,479.5563u
,,381.86k,473.7586u
,,381.88k,472.1104u
,,381.9k,476.9934u
,,381.92k,482.556u
,,381.94k,482.297u
,,381.96k,477.0847u
,,381.98k,474.7338u
,,382k,478.7876u
,,382.02k,482.8412u
,,382.04k,483.2737u
,,382.06k,482.3787u
,,382.08k,480.0916u
,,382.1k,477.2856u
,,382.12k,476.0058u
,,382.14k,474.7542u
,,382.16k,473.335u
,,382.18k,473.0942u
,,382.2k,474.5911u
,,382.22k,478.2907u
,,382.24k,480.7952u
,,382.26k,481.1726u
,,382.28k,480.8672u
,,382.3k,477.7142u
,,382.32k,473.6796u
,,382.34k,473.056u
,,382.36k,476.1075u
,,382.38k,480.517u
,,382.4k,483.8603u
,,382.42k,485.8978u
,,382.44k,487.0105u
,,382.46k,487.4212u
,,382.48k,487.3141u
,,382.5k,488.5628u
,,382.52k,494.1661u
,,382.54k,500.6038u
,,382.56k,501.0631u
,,382.58k,497.4195u
,,382.6k,497.629u
,,382.62k,503.2774u
,,382.64k,507.0365u
,,382.66k,505.2861u
,,382.68k,503.3672u
,,382.7k,503.7739u
,,382.72k,504.2985u
,,382.74k,505.2404u
,,382.76k,506.4961u
,,382.78k,507.925u
,,382.8k,511.2196u
,,382.82k,514.5161u
,,382.84k,515.7025u
,,382.86k,515.9494u
,,382.88k,518.6224u
,,382.9k,524.8333u
,,382.92k,529.6678u
,,382.94k,531.1883u
,,382.96k,532.774u
,,382.98k,535.953u
,,383k,539.9847u
,,383.02k,544.7163u
,,383.04k,547.149u
,,383.06k,546.4061u
,,383.08k,547.3535u
,,383.1k,548.0571u
,,383.12k,547.2299u
,,383.14k,546.8364u
,,383.16k,546.1114u
,,383.18k,545.6506u
,,383.2k,545.7367u
,,383.22k,548.1494u
,,383.24k,552.5766u
,,383.26k,556.2521u
,,383.28k,558.6935u
,,383.3k,561.4787u
,,383.32k,565.0282u
,,383.34k,567.437u
,,383.36k,569.5144u
,,383.38k,569.9065u
,,383.4k,566.8916u
,,383.42k,567.2062u
,,383.44k,573.0348u
,,383.46k,577.22u
,,383.48k,576.1027u
,,383.5k,571.3519u
,,383.52k,567.4545u
,,383.54k,566.6351u
,,383.56k,568.4961u
,,383.58k,572.996u
,,383.6k,575.9233u
,,383.62k,574.4813u
,,383.64k,572.3316u
,,383.66k,571.606u
,,383.68k,569.4681u
,,383.7k,566.2013u
,,383.72k,566.426u
,,383.74k,568.7412u
,,383.76k,568.0116u
,,383.78k,564.9436u
,,383.8k,563.873u
,,383.82k,566.8194u
,,383.84k,571.3269u
,,383.86k,573.0205u
,,383.88k,571.5345u
,,383.9k,568.2478u
,,383.92k,564.5955u
,,383.94k,563.1307u
,,383.96k,564.7055u
,,383.98k,568.6493u
,,384k,571.2147u
,,384.02k,569.3044u
,,384.04k,565.21u
,,384.06k,562.8727u
,,384.08k,562.499u
,,384.1k,562.6199u
,,384.12k,564.1024u
,,384.14k,565.8215u
,,384.16k,564.2346u
,,384.18k,559.4314u
,,384.2k,554.5523u
,,384.22k,551.9512u
,,384.24k,552.3781u
,,384.26k,554.8213u
,,384.28k,554.9791u
,,384.3k,549.496u
,,384.32k,541.7972u
,,384.34k,537.1343u
,,384.36k,536.7589u
,,384.38k,538.3031u
,,384.4k,539.1836u
,,384.42k,541.0637u
,,384.44k,541.4798u
,,384.46k,534.6015u
,,384.48k,526.5917u
,,384.5k,523.4869u
,,384.52k,522.0513u
,,384.54k,522.9712u
,,384.56k,525.2017u
,,384.58k,523.066u
,,384.6k,518.4616u
,,384.62k,516.1301u
,,384.64k,515.3682u
,,384.66k,511.783u
,,384.68k,504.2089u
,,384.7k,498.1334u
,,384.72k,497.4533u
,,384.74k,497.5104u
,,384.76k,495.122u
,,384.78k,491.7794u
,,384.8k,487.369u
,,384.82k,482.7518u
,,384.84k,477.5427u
,,384.86k,472.5871u
,,384.88k,469.5346u
,,384.9k,464.2709u
,,384.92k,455.9876u
,,384.94k,450.2263u
,,384.96k,446.5226u
,,384.98k,441.9234u
,,385k,438.29u
,,385.02k,435.7201u
,,385.04k,432.8527u
,,385.06k,429.1531u
,,385.08k,422.953u
,,385.1k,415.3367u
,,385.12k,409.2611u
,,385.14k,405.7856u
,,385.16k,402.5956u
,,385.18k,395.9982u
,,385.2k,390.0957u
,,385.22k,387.7747u
,,385.24k,384.1631u
,,385.26k,378.4749u
,,385.28k,373.2308u
,,385.3k,371.4794u
,,385.32k,371.4427u
,,385.34k,366.0763u
,,385.36k,357.9825u
,,385.38k,353.3656u
,,385.4k,349.587u
,,385.42k,345.4629u
,,385.44k,342.8734u
,,385.46k,340.0412u
,,385.48k,335.424u
,,385.5k,330.069u
,,385.52k,326.0497u
,,385.54k,323.8858u
,,385.56k,320.5243u
,,385.58k,316.3864u
,,385.6k,314.1962u
,,385.62k,310.632u
,,385.64k,306.215u
