"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,388.56k,139.4213u
,,388.58k,138.6976u
,,388.6k,140.1805u
,,388.62k,143.053u
,,388.64k,144.9109u
,,388.66k,143.2266u
,,388.68k,141.117u
,,388.7k,139.8144u
,,388.72k,138.0705u
,,388.74k,136.3797u
,,388.76k,133.2919u
,,388.78k,129.2165u
,,388.8k,128.5217u
,,388.82k,130.325u
,,388.84k,129.1509u
,,388.86k,122.6038u
,,388.88k,115.0433u
,,388.9k,112.195u
,,388.92k,111.9862u
,,388.94k,111.2927u
,,388.96k,111.3134u
,,388.98k,110.7788u
,,389k,107.7605u
,,389.02k,106.1087u
,,389.04k,106.3028u
,,389.06k,104.0462u
,,389.08k,100.9626u
,,389.1k,100.2201u
,,389.12k,102.5448u
,,389.14k,104.985u
,,389.16k,102.6743u
,,389.18k,97.31696u
,,389.2k,94.78394u
,,389.22k,94.38931u
,,389.24k,91.41254u
,,389.26k,86.64864u
,,389.28k,83.07141u
,,389.3k,81.75747u
,,389.32k,79.98708u
,,389.34k,75.10139u
,,389.36k,69.86411u
,,389.38k,65.97343u
,,389.4k,63.91397u
,,389.42k,63.94816u
,,389.44k,64.28747u
,,389.46k,63.15907u
,,389.48k,58.92836u
,,389.5k,52.28512u
,,389.52k,47.89931u
,,389.54k,45.53938u
,,389.56k,42.72061u
,,389.58k,40.18934u
,,389.6k,39.51556u
,,389.62k,40.46856u
,,389.64k,39.89515u
,,389.66k,37.53339u
,,389.68k,34.32938u
,,389.7k,29.85554u
,,389.72k,27.41806u
,,389.74k,25.84948u
,,389.76k,22.96194u
,,389.78k,19.78322u
,,389.8k,16.00815u
,,389.82k,12.61399u
,,389.84k,12.21445u
,,389.86k,13.53273u
,,389.88k,15.392u
,,389.9k,20.40214u
,,389.92k,26.91291u
,,389.94k,29.76423u
,,389.96k,29.53444u
,,389.98k,28.4837u
,,390k,27.9689u
,,390.02k,29.76596u
,,390.04k,33.92083u
,,390.06k,39.26476u
,,390.08k,42.03186u
,,390.1k,43.21667u
,,390.12k,45.75483u
,,390.14k,46.63932u
,,390.16k,45.67202u
,,390.18k,47.79854u
,,390.2k,54.19796u
,,390.22k,58.09283u
,,390.24k,59.56786u
,,390.26k,63.77226u
,,390.28k,69.46276u
,,390.3k,73.79834u
,,390.32k,75.45143u
,,390.34k,77.57407u
,,390.36k,81.70825u
,,390.38k,83.91375u
,,390.4k,85.71741u
,,390.42k,91.1145u
,,390.44k,97.50415u
,,390.46k,99.0472u
,,390.48k,97.13197u
,,390.5k,96.19662u
,,390.52k,97.61376u
,,390.54k,101.8247u
,,390.56k,105.9562u
,,390.58k,108.924u
,,390.6k,113.1585u
,,390.62k,119.9921u
,,390.64k,125.9454u
,,390.66k,124.3472u
,,390.68k,117.5222u
,,390.7k,114.5808u
,,390.72k,117.5066u
,,390.74k,121.7875u
,,390.76k,125.8222u
,,390.78k,130.5423u
,,390.8k,133.8768u
,,390.82k,134.754u
,,390.84k,136.2301u
,,390.86k,139.3944u
,,390.88k,141.511u
,,390.9k,143.4577u
,,390.92k,148.3031u
,,390.94k,152.1063u
,,390.96k,150.3582u
,,390.98k,145.3997u
,,391k,142.9411u
,,391.02k,145.6118u
,,391.04k,148.0395u
,,391.06k,146.997u
,,391.08k,148.2748u
,,391.1k,152.9587u
,,391.12k,155.3222u
,,391.14k,155.6882u
,,391.16k,156.9148u
,,391.18k,155.6636u
,,391.2k,153.0603u
,,391.22k,153.7386u
,,391.24k,156.2244u
,,391.26k,157.5879u
,,391.28k,156.8795u
,,391.3k,156.1911u
,,391.32k,155.7912u
,,391.34k,155.4213u
,,391.36k,158.5131u
,,391.38k,163.0602u
,,391.4k,164.3173u
,,391.42k,163.921u
,,391.44k,164.706u
,,391.46k,166.2953u
,,391.48k,164.9663u
,,391.5k,161.8665u
,,391.52k,161.8105u
,,391.54k,162.1571u
,,391.56k,160.2077u
,,391.58k,159.3338u
,,391.6k,161.9435u
,,391.62k,164.9u
,,391.64k,164.4968u
,,391.66k,163.3861u
,,391.68k,163.981u
,,391.7k,163.169u
,,391.72k,159.6284u
,,391.74k,156.5967u
,,391.76k,157.2384u
,,391.78k,161.1788u
,,391.8k,164.7524u
,,391.82k,164.2468u
,,391.84k,161.4732u
,,391.86k,159.7482u
,,391.88k,158.8672u
,,391.9k,158.98u
,,391.92k,159.4933u
,,391.94k,159.2649u
,,391.96k,157.4276u
,,391.98k,155.0526u
,,392k,154.4467u
,,392.02k,154.5492u
,,392.04k,154.8734u
,,392.06k,156.3302u
,,392.08k,156.5838u
,,392.1k,154.4468u
,,392.12k,152.4819u
,,392.14k,152.1801u
,,392.16k,152.8329u
,,392.18k,154.2506u
,,392.2k,154.7212u
,,392.22k,152.8374u
,,392.24k,150.0821u
,,392.26k,148.3917u
,,392.28k,147.8149u
,,392.3k,146.95u
,,392.32k,146.9733u
,,392.34k,147.7272u
,,392.36k,145.5475u
,,392.38k,141.8499u
,,392.4k,138.9101u
,,392.42k,136.2891u
,,392.44k,134.4432u
,,392.46k,133.4488u
,,392.48k,135.155u
,,392.5k,137.8334u
,,392.52k,136.9206u
,,392.54k,135.4703u
,,392.56k,137.8992u
,,392.58k,140.9064u
,,392.6k,139.2223u
,,392.62k,136.7707u
,,392.64k,135.6403u
,,392.66k,132.554u
,,392.68k,130.0647u
,,392.7k,128.6021u
,,392.72k,128.2232u
,,392.74k,128.9688u
,,392.76k,126.8202u
,,392.78k,121.4351u
,,392.8k,115.7655u
,,392.82k,112.1884u
,,392.84k,111.2875u
,,392.86k,111.4393u
,,392.88k,112.4843u
,,392.9k,113.3233u
,,392.92k,112.4938u
,,392.94k,110.0869u
,,392.96k,106.8769u
,,392.98k,106.3597u
,,393k,108.0324u
,,393.02k,107.6831u
,,393.04k,105.2547u
,,393.06k,103.6957u
,,393.08k,101.7528u
,,393.1k,98.56698u
,,393.12k,97.75206u
,,393.14k,97.6201u
,,393.16k,95.31737u
,,393.18k,94.88774u
,,393.2k,95.15505u
,,393.22k,91.41908u
,,393.24k,86.97842u
,,393.26k,85.34274u
,,393.28k,84.59206u
,,393.3k,82.43019u
,,393.32k,80.82847u
,,393.34k,80.7934u
,,393.36k,79.16815u
,,393.38k,76.31375u
,,393.4k,73.53713u
,,393.42k,71.7003u
,,393.44k,72.01519u
,,393.46k,72.43285u
,,393.48k,71.44983u
,,393.5k,70.45905u
,,393.52k,71.24149u
,,393.54k,72.87365u
,,393.56k,72.84577u
,,393.58k,71.91051u
,,393.6k,69.40178u
,,393.62k,64.74861u
,,393.64k,61.22644u
,,393.66k,60.18269u
,,393.68k,62.09284u
,,393.7k,62.85856u
,,393.72k,57.43352u
,,393.74k,49.93088u
,,393.76k,46.32617u
,,393.78k,48.04579u
,,393.8k,52.0714u
,,393.82k,55.43293u
,,393.84k,55.86775u
,,393.86k,52.64106u
,,393.88k,50.93239u
,,393.9k,51.51375u
,,393.92k,50.93521u
,,393.94k,50.95217u
,,393.96k,49.57143u
,,393.98k,46.43477u
,,394k,46.79136u
,,394.02k,48.5212u
,,394.04k,46.99748u
,,394.06k,44.67896u
,,394.08k,45.06774u
,,394.1k,47.62965u
,,394.12k,50.35379u
,,394.14k,53.12704u
,,394.16k,55.11637u
,,394.18k,54.4801u
,,394.2k,54.34896u
,,394.22k,56.47211u
,,394.24k,58.2296u
,,394.26k,58.77885u
,,394.28k,62.0024u
,,394.3k,67.4884u
,,394.32k,68.51375u
,,394.34k,65.74916u
,,394.36k,66.58199u
,,394.38k,68.24293u
,,394.4k,66.85689u
,,394.42k,67.16682u
,,394.44k,69.81822u
,,394.46k,71.13006u
,,394.48k,73.75072u
,,394.5k,80.51244u
,,394.52k,84.76167u
,,394.54k,85.301u
,,394.56k,86.00806u
,,394.58k,85.90959u
,,394.6k,86.63855u
,,394.62k,89.09713u
,,394.64k,92.06842u
,,394.66k,96.47046u
,,394.68k,100.4777u
,,394.7k,102.3828u
,,394.72k,104.0241u
,,394.74k,104.3147u
,,394.76k,102.8643u
,,394.78k,104.5427u
,,394.8k,109.313u
,,394.82k,112.014u
,,394.84k,112.1876u
,,394.86k,112.0778u
,,394.88k,112.7417u
,,394.9k,115.2854u
,,394.92k,121.0172u
,,394.94k,126.2149u
,,394.96k,127.3124u
,,394.98k,125.2592u
,,395k,122.8061u
,,395.02k,123.7001u
,,395.04k,126.0737u
,,395.06k,127.1596u
,,395.08k,128.5116u
,,395.1k,130.3511u
,,395.12k,133.6836u
,,395.14k,136.9264u
,,395.16k,138.3529u
,,395.18k,140.2569u
,,395.2k,141.4482u
,,395.22k,141.3241u
,,395.24k,142.2204u
,,395.26k,143.2616u
,,395.28k,144.5954u
,,395.3k,148.2135u
,,395.32k,151.3671u
,,395.34k,151.2209u
,,395.36k,150.9507u
,,395.38k,153.1702u
,,395.4k,155.0919u
,,395.42k,156.011u
,,395.44k,158.4717u
,,395.46k,162.1064u
,,395.48k,163.5985u
,,395.5k,160.7042u
,,395.52k,156.3475u
,,395.54k,155.7616u
,,395.56k,159.9047u
,,395.58k,163.2585u
,,395.6k,162.1212u
,,395.62k,162.1579u
,,395.64k,164.843u
,,395.66k,165.3615u
,,395.68k,163.4413u
,,395.7k,161.0456u
,,395.72k,159.5205u
,,395.74k,160.4104u
,,395.76k,162.4279u
,,395.78k,161.968u
,,395.8k,161.9845u
,,395.82k,164.2915u
,,395.84k,164.9185u
,,395.86k,163.0505u
,,395.88k,159.9608u
,,395.9k,158.4189u
,,395.92k,161.3527u
,,395.94k,165.7184u
,,395.96k,168.0131u
,,395.98k,170.475u
,,396k,173.8766u
,,396.02k,174.1374u
,,396.04k,171.5535u
,,396.06k,169.8189u
,,396.08k,169.5897u
,,396.1k,172.2559u
,,396.12k,176.1684u
,,396.14k,178.2204u
,,396.16k,178.6734u
,,396.18k,178.5311u
,,396.2k,180.5341u
,,396.22k,185.1248u
,,396.24k,186.4582u
,,396.26k,182.4045u
,,396.28k,178.9751u
,,396.3k,179.5694u
,,396.32k,182.0668u
,,396.34k,183.8364u
,,396.36k,186.1301u
,,396.38k,189.04u
,,396.4k,189.6485u
,,396.42k,188.8797u
,,396.44k,189.0771u
,,396.46k,191.0036u
,,396.48k,191.8456u
,,396.5k,192.4346u
,,396.52k,196.1538u
,,396.54k,200.4027u
,,396.56k,202.2013u
,,396.58k,203.168u
,,396.6k,206.7376u
,,396.62k,209.1338u
,,396.64k,209.9423u
,,396.66k,213.7068u
,,396.68k,218.7018u
,,396.7k,224.1689u
,,396.72k,229.5959u
,,396.74k,231.5932u
,,396.76k,231.6948u
,,396.78k,234.6552u
,,396.8k,239.8935u
,,396.82k,243.3883u
,,396.84k,245.6757u
,,396.86k,250.4367u
,,396.88k,256.1561u
,,396.9k,259.4279u
,,396.92k,263.2631u
,,396.94k,271.2465u
,,396.96k,279.8649u
,,396.98k,285.3175u
,,397k,287.4449u
,,397.02k,287.4836u
,,397.04k,289.1802u
,,397.06k,294.5437u
,,397.08k,300.7467u
,,397.1k,306.7997u
,,397.12k,312.4204u
,,397.14k,317.2201u
,,397.16k,323.2005u
,,397.18k,329.5924u
,,397.2k,334.7479u
,,397.22k,339.4743u
,,397.24k,344.9586u
,,397.26k,351.049u
,,397.28k,356.879u
,,397.3k,361.6351u
,,397.32k,366.3079u
,,397.34k,373.1855u
,,397.36k,381.4725u
,,397.38k,389.6135u
,,397.4k,397.7749u
,,397.42k,404.4443u
,,397.44k,408.0304u
,,397.46k,409.8363u
,,397.48k,412.6336u
,,397.5k,418.1633u
,,397.52k,425.2249u
,,397.54k,430.1582u
,,397.56k,431.927u
,,397.58k,434.4755u
,,397.6k,441.0801u
,,397.62k,448.4672u
,,397.64k,453.7841u
,,397.66k,460.6316u
,,397.68k,469.3013u
,,397.7k,475.7417u
,,397.72k,480.3567u
,,397.74k,485.1598u
,,397.76k,490.8443u
,,397.78k,495.5009u
,,397.8k,496.4363u
,,397.82k,497.8043u
,,397.84k,502.4789u
,,397.86k,506.2247u
,,397.88k,508.2909u
,,397.9k,513.4794u
,,397.92k,522.7742u
,,397.94k,529.4714u
,,397.96k,530.9239u
,,397.98k,533.0684u
,,398k,536.5088u
,,398.02k,537.0525u
,,398.04k,537.3288u
,,398.06k,540.2374u
,,398.08k,542.672u
,,398.1k,544.3576u
,,398.12k,547.287u
,,398.14k,550.081u
,,398.16k,552.5595u
,,398.18k,553.8496u
,,398.2k,552.61u
,,398.22k,553.0239u
,,398.24k,553.8188u
,,398.26k,550.5108u
,,398.28k,547.5524u
,,398.3k,548.4598u
,,398.32k,551.3726u
,,398.34k,554.0951u
,,398.36k,554.9864u
,,398.38k,552.7247u
,,398.4k,546.8457u
,,398.42k,541.3097u
,,398.44k,540.469u
,,398.46k,543.809u
,,398.48k,547.0951u
,,398.5k,546.3069u
,,398.52k,542.7527u
,,398.54k,538.4469u
,,398.56k,533.8782u
,,398.58k,531.1322u
,,398.6k,529.3343u
,,398.62k,525.17u
,,398.64k,519.2634u
,,398.66k,516.6698u
,,398.68k,519.0029u
,,398.7k,519.32u
,,398.72k,514.3703u
,,398.74k,509.3856u
,,398.76k,506.2109u
,,398.78k,503.1291u
,,398.8k,499.1893u
,,398.82k,493.6297u
,,398.84k,487.3545u
,,398.86k,482.0561u
,,398.88k,477.4462u
,,398.9k,471.936u
,,398.92k,465.6055u
,,398.94k,460.581u
,,398.96k,458.0197u
,,398.98k,457.5325u
,,399k,456.068u
,,399.02k,451.3415u
,,399.04k,446.8841u
,,399.06k,444.3622u
,,399.08k,442.2812u
,,399.1k,440.4985u
,,399.12k,437.6078u
,,399.14k,433.8967u
,,399.16k,431.1125u
,,399.18k,427.0353u
,,399.2k,421.9683u
,,399.22k,418.9535u
,,399.24k,415.6704u
,,399.26k,410.984u
,,399.28k,406.2828u
,,399.3k,400.725u
,,399.32k,397.3435u
,,399.34k,395.8659u
,,399.36k,390.2307u
,,399.38k,382.8804u
,,399.4k,377.5012u
,,399.42k,373.4113u
,,399.44k,371.6379u
,,399.46k,368.8167u
,,399.48k,361.551u
,,399.5k,354.5072u
,,399.52k,349.9222u
,,399.54k,345.7379u
,,399.56k,341.0879u
,,399.58k,335.8958u
,,399.6k,332.5368u
,,399.62k,331.8299u
,,399.64k,329.903u
,,399.66k,325.1782u
,,399.68k,319.7713u
,,399.7k,314.8139u
,,399.72k,310.983u
,,399.74k,307.6785u
,,399.76k,303.8949u
,,399.78k,300.3964u
,,399.8k,294.6092u
,,399.82k,288.308u
,,399.84k,286.9111u
,,399.86k,285.2867u
,,399.88k,280.473u
,,399.9k,278.5427u
,,399.92k,279.287u
,,399.94k,277.5771u
,,399.96k,274.5367u
,,399.98k,272.1309u
,,400k,269.9737u
,,400.02k,268.795u
,,400.04k,268.2433u
,,400.06k,269.5767u
,,400.08k,273.145u
,,400.1k,276.6837u
,,400.12k,279.8794u
,,400.14k,280.6037u
,,400.16k,280.0004u
,,400.18k,282.715u
,,400.2k,286.6055u
,,400.22k,288.079u
,,400.24k,289.4711u
,,400.26k,294.0367u
,,400.28k,301.6908u
,,400.3k,311.9576u
,,400.32k,321.701u
,,400.34k,327.6748u
,,400.36k,332.1074u
,,400.38k,337.8329u
,,400.4k,345.7218u
,,400.42k,353.1107u
,,400.44k,357.4911u
,,400.46k,363.2381u
,,400.48k,372.9346u
,,400.5k,386.0164u
,,400.52k,401.7584u
,,400.54k,413.4759u
,,400.56k,417.9357u
,,400.58k,419.8209u
,,400.6k,425.114u
,,400.62k,436.0784u
,,400.64k,448.1692u
,,400.66k,456.5655u
,,400.68k,462.7116u
,,400.7k,468.6116u
,,400.72k,473.7031u
,,400.74k,479.7964u
,,400.76k,487.2383u
,,400.78k,493.2522u
,,400.8k,496.9593u
,,400.82k,499.7935u
,,400.84k,504.3363u
,,400.86k,510.2229u
,,400.88k,514.9767u
,,400.9k,520.3115u
,,400.92k,525.359u
,,400.94k,526.1492u
,,400.96k,528.0258u
,,400.98k,533.6878u
,,401k,536.7363u
,,401.02k,537.3568u
,,401.04k,538.1835u
,,401.06k,539.0482u
,,401.08k,539.2758u
,,401.1k,537.4133u
,,401.12k,537.6022u
,,401.14k,544.691u
,,401.16k,554.7798u
,,401.18k,560.0296u
,,401.2k,557.4073u
,,401.22k,552.461u
,,401.24k,551.8924u
,,401.26k,555.1593u
,,401.28k,557.2907u
,,401.3k,556.9141u
,,401.32k,556.7106u
,,401.34k,554.492u
,,401.36k,548.6106u
,,401.38k,545.0622u
,,401.4k,544.8273u
,,401.42k,543.5764u
,,401.44k,541.3534u
,,401.46k,538.6041u
,,401.48k,535.514u
,,401.5k,534.4681u
,,401.52k,534.9327u
,,401.54k,533.9948u
,,401.56k,531.3967u
,,401.58k,529.3841u
,,401.6k,528.3635u
,,401.62k,523.7386u
,,401.64k,517.649u
,,401.66k,516.9575u
,,401.68k,518.1162u
,,401.7k,518.8638u
,,401.72k,520.8316u
,,401.74k,519.1627u
,,401.76k,510.4128u
,,401.78k,500.7698u
,,401.8k,497.9355u
,,401.82k,498.5309u
,,401.84k,497.3696u
,,401.86k,496.036u
,,401.88k,495.5328u
,,401.9k,496.0436u
,,401.92k,494.9416u
,,401.94k,490.6978u
,,401.96k,487.6951u
,,401.98k,486.9519u
,,402k,486.1951u
,,402.02k,484.3886u
,,402.04k,481.9154u
,,402.06k,480.0964u
,,402.08k,476.648u
,,402.1k,472.295u
,,402.12k,471.0499u
,,402.14k,469.891u
,,402.16k,465.8303u
,,402.18k,463.4315u
,,402.2k,463.9807u
,,402.22k,464.2538u
,,402.24k,464.9156u
,,402.26k,467.2085u
,,402.28k,470.1163u
,,402.3k,471.7282u
,,402.32k,471.131u
,,402.34k,469.4317u
,,402.36k,468.8994u
,,402.38k,469.0779u
,,402.4k,469.4608u
,,402.42k,469.7106u
,,402.44k,469.1988u
,,402.46k,469.6958u
,,402.48k,470.7039u
,,402.5k,471.3279u
,,402.52k,472.2348u
,,402.54k,472.0556u
,,402.56k,468.5043u
,,402.58k,465.5732u
,,402.6k,467.5793u
,,402.62k,469.5569u
,,402.64k,468.7223u
,,402.66k,470.4806u
,,402.68k,477.3111u
,,402.7k,482.7936u
,,402.72k,483.4276u
,,402.74k,481.6433u
,,402.76k,481.1249u
,,402.78k,485.2937u
,,402.8k,488.5372u
,,402.82k,486.1789u
,,402.84k,485.4617u
,,402.86k,488.7527u
,,402.88k,489.3528u
,,402.9k,487.8947u
,,402.92k,488.9426u
,,402.94k,491.1919u
,,402.96k,492.8673u
,,402.98k,494.6184u
,,403k,496.685u
,,403.02k,498.0199u
,,403.04k,498.0208u
,,403.06k,498.5117u
,,403.08k,500.3131u
,,403.1k,502.9085u
,,403.12k,504.5001u
,,403.14k,503.2156u
,,403.16k,502.5235u
,,403.18k,503.9626u
,,403.2k,504.728u
,,403.22k,504.4324u
,,403.24k,503.7161u
,,403.26k,504.6966u
,,403.28k,508.2677u
,,403.3k,510.6002u
,,403.32k,510.2313u
,,403.34k,508.6296u
,,403.36k,507.3792u
,,403.38k,509.0184u
,,403.4k,511.8243u
,,403.42k,511.8607u
,,403.44k,510.56u
,,403.46k,509.6821u
,,403.48k,508.0792u
,,403.5k,507.0446u
,,403.52k,508.6794u
,,403.54k,512.0081u
,,403.56k,514.46u
,,403.58k,513.7924u
,,403.6k,510.6406u
,,403.62k,508.8003u
,,403.64k,510.1485u
,,403.66k,511.9763u
,,403.68k,512.8994u
,,403.7k,514.9096u
,,403.72k,517.4576u
,,403.74k,518.222u
,,403.76k,519.034u
,,403.78k,521.3172u
,,403.8k,521.6551u
,,403.82k,520.0885u
,,403.84k,518.7987u
,,403.86k,515.7132u
,,403.88k,513.0955u
,,403.9k,513.5349u
,,403.92k,514.7423u
,,403.94k,517.8043u
,,403.96k,520.3554u
,,403.98k,518.5831u
,,404k,515.1267u
,,404.02k,514.7467u
,,404.04k,518.6226u
,,404.06k,520.7459u
,,404.08k,519.9355u
,,404.1k,521.4085u
,,404.12k,523.2475u
,,404.14k,521.6734u
,,404.16k,519.7797u
,,404.18k,521.3313u
,,404.2k,525.1778u
,,404.22k,528.6196u
,,404.24k,531.21u
,,404.26k,531.7323u
,,404.28k,529.6527u
,,404.3k,528.497u
,,404.32k,531.3671u
,,404.34k,535.498u
,,404.36k,536.6058u
,,404.38k,536.7234u
,,404.4k,537.7555u
,,404.42k,538.6307u
,,404.44k,537.5802u
,,404.46k,535.0627u
,,404.48k,535.1419u
,,404.5k,537.9121u
,,404.52k,539.8663u
,,404.54k,539.9819u
,,404.56k,540.083u
,,404.58k,541.8146u
,,404.6k,544.0342u
,,404.62k,544.9646u
,,404.64k,546.3515u
,,404.66k,547.9439u
,,404.68k,546.6225u
,,404.7k,543.9251u
,,404.72k,543.0178u
,,404.74k,545.962u
,,404.76k,550.3204u
,,404.78k,553.6777u
,,404.8k,557.7756u
,,404.82k,559.1991u
,,404.84k,556.5889u
,,404.86k,553.2803u
,,404.88k,551.5271u
,,404.9k,553.7849u
,,404.92k,558.879u
,,404.94k,561.2407u
,,404.96k,557.2072u
,,404.98k,552.1924u
,,405k,551.5047u
,,405.02k,552.8642u
,,405.04k,554.0303u
,,405.06k,554.221u
,,405.08k,555.6867u
,,405.1k,558.6546u
,,405.12k,561.0963u
,,405.14k,561.402u
,,405.16k,558.1717u
,,405.18k,556.4971u
,,405.2k,559.9547u
,,405.22k,564.8098u
,,405.24k,567.1123u
,,405.26k,565.533u
,,405.28k,562.1362u
,,405.3k,561.8343u
,,405.32k,565.275u
,,405.34k,567.439u
,,405.36k,566.8544u
,,405.38k,564.8904u
,,405.4k,562.5477u
,,405.42k,562.3149u
,,405.44k,564.57u
,,405.46k,565.3532u
,,405.48k,562.252u
,,405.5k,559.468u
,,405.52k,559.5899u
,,405.54k,560.0115u
,,405.56k,561.5938u
,,405.58k,565.4905u
,,405.6k,568.1605u
,,405.62k,568.4812u
,,405.64k,567.1437u
,,405.66k,565.9249u
,,405.68k,568.8785u
,,405.7k,572.758u
,,405.72k,572.6314u
,,405.74k,569.8866u
,,405.76k,566.2983u
,,405.78k,563.7915u
,,405.8k,561.9295u
,,405.82k,560.604u
,,405.84k,563.0554u
,,405.86k,566.9479u
,,405.88k,567.2726u
,,405.9k,564.7489u
,,405.92k,562.7375u
,,405.94k,561.3766u
,,405.96k,559.858u
,,405.98k,559.0168u
,,406k,559.9662u
,,406.02k,563.0261u
,,406.04k,566.9404u
,,406.06k,568.9123u
,,406.08k,567.8695u
,,406.1k,566.2106u
,,406.12k,564.5739u
,,406.14k,563.0691u
,,406.16k,561.8705u
,,406.18k,559.4897u
,,406.2k,559.6948u
,,406.22k,564.1625u
,,406.24k,565.4854u
,,406.26k,561.9001u
,,406.28k,558.6129u
,,406.3k,557.1344u
,,406.32k,554.6943u
,,406.34k,551.6104u
,,406.36k,550.5616u
,,406.38k,549.5102u
,,406.4k,547.0501u
,,406.42k,545.6329u
,,406.44k,547.0907u
,,406.46k,549.6043u
,,406.48k,548.2463u
,,406.5k,542.086u
,,406.52k,536.4753u
,,406.54k,534.2724u
,,406.56k,532.595u
,,406.58k,528.8465u
,,406.6k,524.6081u
,,406.62k,523.1942u
,,406.64k,522.9227u
,,406.66k,520.0156u
,,406.68k,517.6019u
,,406.7k,518.9251u
,,406.72k,520.5584u
,,406.74k,517.9607u
,,406.76k,511.7965u
,,406.78k,506.9651u
,,406.8k,503.2094u
,,406.82k,498.5845u
,,406.84k,496.0411u
,,406.86k,492.9757u
,,406.88k,486.8647u
,,406.9k,483.4502u
,,406.92k,482.7804u
,,406.94k,482.878u
,,406.96k,484.9027u
,,406.98k,484.2571u
,,407k,477.9223u
,,407.02k,470.7715u
,,407.04k,467.2164u
,,407.06k,466.138u
,,407.08k,464.8404u
,,407.1k,462.0782u
,,407.12k,456.3424u
,,407.14k,448.7153u
,,407.16k,444.0722u
,,407.18k,438.9969u
,,407.2k,430.034u
,,407.22k,424.9287u
,,407.24k,422.3u
,,407.26k,416.206u
,,407.28k,412.9754u
,,407.3k,415.5826u
,,407.32k,418.0214u
,,407.34k,416.5344u
,,407.36k,410.9981u
,,407.38k,404.7679u
,,407.4k,402.7703u
,,407.42k,402.3222u
,,407.44k,397.2976u
,,407.46k,389.9089u
,,407.48k,384.6039u
,,407.5k,380.8408u
,,407.52k,376.4012u
,,407.54k,370.6976u
,,407.56k,366.6103u
,,407.58k,364.8298u
,,407.6k,361.9043u
,,407.62k,358.3794u
,,407.64k,355.0321u
,,407.66k,350.5033u
,,407.68k,346.1852u
,,407.7k,343.1094u
,,407.72k,340.9318u
,,407.74k,338.1549u
,,407.76k,333.4115u
,,407.78k,327.7212u
,,407.8k,322.4825u
,,407.82k,318.0547u
,,407.84k,314.6095u
,,407.86k,313.8467u
,,407.88k,314.5561u
,,407.9k,311.3678u
,,407.92k,303.7486u
,,407.94k,298.3449u
,,407.96k,296.4399u
,,407.98k,294.5312u
,,408k,293.426u
,,408.02k,290.6221u
,,408.04k,285.059u
,,408.06k,278.4919u
,,408.08k,271.7505u
,,408.1k,267.2473u
,,408.12k,265.448u
,,408.14k,264.5378u
,,408.16k,261.6464u
,,408.18k,256.0903u
,,408.2k,250.788u
,,408.22k,249.2823u
,,408.24k,247.8245u
,,408.26k,242.7192u
,,408.28k,239.8905u
,,408.3k,239.0912u
,,408.32k,235.9298u
,,408.34k,234.5292u
,,408.36k,235.9218u
,,408.38k,233.9579u
,,408.4k,228.0396u
,,408.42k,224.1778u
,,408.44k,222.521u
,,408.46k,220.0641u
,,408.48k,217.882u
,,408.5k,216.8979u
,,408.52k,215.9692u
,,408.54k,212.1667u
,,408.56k,207.466u
,,408.58k,204.3798u
,,408.6k,201.3823u
,,408.62k,199.0125u
,,408.64k,197.8075u
,,408.66k,197.9899u
,,408.68k,198.3594u
,,408.7k,197.0822u
,,408.72k,195.9478u
,,408.74k,194.1136u
,,408.76k,189.8399u
,,408.78k,187.1248u
,,408.8k,186.7752u
,,408.82k,184.7111u
,,408.84k,181.0351u
,,408.86k,178.6753u
,,408.88k,178.0125u
,,408.9k,177.3726u
,,408.92k,176.1938u
,,408.94k,174.1804u
,,408.96k,170.5912u
,,408.98k,166.754u
,,409k,166.2574u
,,409.02k,168.7428u
,,409.04k,169.6941u
,,409.06k,165.41u
,,409.08k,159.5234u
,,409.1k,157.788u
,,409.12k,158.4828u
,,409.14k,157.6782u
,,409.16k,154.6656u
,,409.18k,150.7911u
,,409.2k,149.1902u
,,409.22k,151.1489u
,,409.24k,152.5854u
,,409.26k,151.1163u
,,409.28k,148.7446u
,,409.3k,148.5648u
,,409.32k,148.8889u
,,409.34k,145.7392u
,,409.36k,143.6322u
,,409.38k,145.1447u
,,409.4k,146.0011u
,,409.42k,145.0247u
,,409.44k,141.3104u
,,409.46k,135.9005u
,,409.48k,134.3322u
,,409.5k,136.7007u
,,409.52k,140.3814u
,,409.54k,142.09u
,,409.56k,139.6485u
,,409.58k,138.5371u
,,409.6k,139.8807u
,,409.62k,139.4687u
,,409.64k,137.0065u
,,409.66k,135.2147u
,,409.68k,137.1614u
,,409.7k,138.8486u
,,409.72k,136.1554u
,,409.74k,133.0714u
,,409.76k,133.3845u
,,409.78k,135.6246u
,,409.8k,136.8175u
,,409.82k,136.1195u
,,409.84k,132.1672u
,,409.86k,127.6975u
,,409.88k,128.9944u
,,409.9k,133.9548u
,,409.92k,137.2968u
,,409.94k,137.611u
,,409.96k,134.079u
,,409.98k,129.512u
,,410k,128.1459u
,,410.02k,129.5671u
,,410.04k,129.8008u
,,410.06k,127.1194u
,,410.08k,123.2481u
,,410.1k,120.5074u
,,410.12k,122.1629u
,,410.14k,125.8294u
,,410.16k,126.0188u
,,410.18k,123.9204u
,,410.2k,122.4623u
,,410.22k,120.73u
