"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,402.8k,134.1171u
,,402.82k,135.0516u
,,402.84k,135.5031u
,,402.86k,138.0347u
,,402.88k,142.9521u
,,402.9k,146.6659u
,,402.92k,150.1092u
,,402.94k,153.8375u
,,402.96k,154.5031u
,,402.98k,152.9305u
,,403k,152.5351u
,,403.02k,152.4435u
,,403.04k,151.9721u
,,403.06k,154.1313u
,,403.08k,157.2278u
,,403.1k,155.8884u
,,403.12k,152.2121u
,,403.14k,149.8632u
,,403.16k,149.0956u
,,403.18k,150.8117u
,,403.2k,154.3854u
,,403.22k,157.3877u
,,403.24k,157.6729u
,,403.26k,156.1499u
,,403.28k,156.9886u
,,403.3k,160.0414u
,,403.32k,160.4049u
,,403.34k,157.7567u
,,403.36k,157.7498u
,,403.38k,159.547u
,,403.4k,158.1508u
,,403.42k,156.0772u
,,403.44k,156.6392u
,,403.46k,157.6283u
,,403.48k,156.9785u
,,403.5k,155.0384u
,,403.52k,154.4962u
,,403.54k,156.4973u
,,403.56k,157.0717u
,,403.58k,154.2773u
,,403.6k,153.6485u
,,403.62k,155.6074u
,,403.64k,155.2696u
,,403.66k,154.7489u
,,403.68k,156.1468u
,,403.7k,156.9099u
,,403.72k,154.8344u
,,403.74k,152.8503u
,,403.76k,153.4703u
,,403.78k,153.0657u
,,403.8k,150.8948u
,,403.82k,148.6193u
,,403.84k,145.496u
,,403.86k,142.9166u
,,403.88k,144.6617u
,,403.9k,148.4751u
,,403.92k,149.1111u
,,403.94k,148.2231u
,,403.96k,147.5227u
,,403.98k,146.5055u
,,404k,146.0283u
,,404.02k,143.872u
,,404.04k,141.1645u
,,404.06k,142.8386u
,,404.08k,144.8168u
,,404.1k,141.7236u
,,404.12k,139.0761u
,,404.14k,142.0025u
,,404.16k,144.9953u
,,404.18k,142.3537u
,,404.2k,137.5361u
,,404.22k,135.8247u
,,404.24k,135.5326u
,,404.26k,134.1037u
,,404.28k,131.4317u
,,404.3k,128.0241u
,,404.32k,128.187u
,,404.34k,132.1569u
,,404.36k,132.6409u
,,404.38k,129.6657u
,,404.4k,128.744u
,,404.42k,129.17u
,,404.44k,129.1776u
,,404.46k,128.7002u
,,404.48k,127.8235u
,,404.5k,125.3104u
,,404.52k,120.414u
,,404.54k,116.8221u
,,404.56k,115.7653u
,,404.58k,114.4264u
,,404.6k,113.7145u
,,404.62k,116.021u
,,404.64k,118.6958u
,,404.66k,118.8806u
,,404.68k,116.044u
,,404.7k,111.9191u
,,404.72k,111.1791u
,,404.74k,113.4396u
,,404.76k,111.9364u
,,404.78k,106.337u
,,404.8k,102.3213u
,,404.82k,100.6771u
,,404.84k,99.46551u
,,404.86k,97.182u
,,404.88k,91.64268u
,,404.9k,85.84799u
,,404.92k,85.27802u
,,404.94k,88.95606u
,,404.96k,91.27543u
,,404.98k,88.80385u
,,405k,84.1547u
,,405.02k,83.00744u
,,405.04k,83.7995u
,,405.06k,82.38875u
,,405.08k,80.38738u
,,405.1k,78.34478u
,,405.12k,76.45609u
,,405.14k,74.8709u
,,405.16k,72.68263u
,,405.18k,71.74199u
,,405.2k,71.76436u
,,405.22k,72.28428u
,,405.24k,72.93272u
,,405.26k,71.97077u
,,405.28k,71.77764u
,,405.3k,73.34453u
,,405.32k,74.47405u
,,405.34k,76.17338u
,,405.36k,76.52095u
,,405.38k,72.99395u
,,405.4k,72.56386u
,,405.42k,78.95593u
,,405.44k,83.40855u
,,405.46k,81.4627u
,,405.48k,78.27527u
,,405.5k,79.90991u
,,405.52k,86.04753u
,,405.54k,89.67868u
,,405.56k,88.62208u
,,405.58k,88.39285u
,,405.6k,89.68286u
,,405.62k,90.37868u
,,405.64k,92.30164u
,,405.66k,94.70341u
,,405.68k,96.32543u
,,405.7k,97.86354u
,,405.72k,97.12744u
,,405.74k,96.18171u
,,405.76k,98.09677u
,,405.78k,100.047u
,,405.8k,100.2525u
,,405.82k,100.3831u
,,405.84k,101.8498u
,,405.86k,102.8108u
,,405.88k,102.9452u
,,405.9k,104.6179u
,,405.92k,107.6002u
,,405.94k,110.831u
,,405.96k,114.0866u
,,405.98k,117.3062u
,,406k,120.1749u
,,406.02k,119.9264u
,,406.04k,115.7749u
,,406.06k,112.3296u
,,406.08k,112.1234u
,,406.1k,114.7749u
,,406.12k,119.2861u
,,406.14k,123.502u
,,406.16k,126.2301u
,,406.18k,127.0832u
,,406.2k,127.1641u
,,406.22k,127.4888u
,,406.24k,128.2346u
,,406.26k,130.5365u
,,406.28k,133.621u
,,406.3k,133.9349u
,,406.32k,132.1944u
,,406.34k,130.4501u
,,406.36k,130.6269u
,,406.38k,135.6656u
,,406.4k,141.5712u
,,406.42k,142.6387u
,,406.44k,139.1978u
,,406.46k,134.2509u
,,406.48k,130.7773u
,,406.5k,131.1547u
,,406.52k,133.6569u
,,406.54k,136.6027u
,,406.56k,140.5219u
,,406.58k,140.8172u
,,406.6k,136.4903u
,,406.62k,134.5527u
,,406.64k,138.2513u
,,406.66k,143.0511u
,,406.68k,145.083u
,,406.7k,145.9648u
,,406.72k,145.4846u
,,406.74k,142.6588u
,,406.76k,140.8092u
,,406.78k,141.6273u
,,406.8k,143.8842u
,,406.82k,145.6962u
,,406.84k,146.4793u
,,406.86k,146.8619u
,,406.88k,146.4313u
,,406.9k,147.0739u
,,406.92k,150.8043u
,,406.94k,153.0294u
,,406.96k,151.312u
,,406.98k,148.1483u
,,407k,143.8895u
,,407.02k,143.6428u
,,407.04k,149.2516u
,,407.06k,150.7071u
,,407.08k,147.8477u
,,407.1k,147.1012u
,,407.12k,148.7002u
,,407.14k,151.9395u
,,407.16k,153.7472u
,,407.18k,152.5221u
,,407.2k,150.7481u
,,407.22k,151.9151u
,,407.24k,154.9215u
,,407.26k,157.3501u
,,407.28k,159.5487u
,,407.3k,158.619u
,,407.32k,154.4358u
,,407.34k,151.1887u
,,407.36k,150.2308u
,,407.38k,151.4094u
,,407.4k,155.3523u
,,407.42k,159.3055u
,,407.44k,160.8674u
,,407.46k,161.3086u
,,407.48k,159.0713u
,,407.5k,155.6468u
,,407.52k,156.7118u
,,407.54k,160.5538u
,,407.56k,161.3895u
,,407.58k,159.9663u
,,407.6k,159.6273u
,,407.62k,159.0311u
,,407.64k,157.1441u
,,407.66k,155.6186u
,,407.68k,155.6674u
,,407.7k,158.1559u
,,407.72k,160.9034u
,,407.74k,160.5419u
,,407.76k,158.8401u
,,407.78k,160.9188u
,,407.8k,166.1466u
,,407.82k,167.7465u
,,407.84k,166.9885u
,,407.86k,169.9916u
,,407.88k,173.4155u
,,407.9k,173.7273u
,,407.92k,173.6237u
,,407.94k,172.4544u
,,407.96k,169.5963u
,,407.98k,167.7875u
,,408k,167.7907u
,,408.02k,168.3256u
,,408.04k,168.1921u
,,408.06k,168.1694u
,,408.08k,168.0688u
,,408.1k,167.5521u
,,408.12k,168.8936u
,,408.14k,171.8253u
,,408.16k,172.8261u
,,408.18k,171.2138u
,,408.2k,169.8823u
,,408.22k,168.8295u
,,408.24k,168.28u
,,408.26k,171.5339u
,,408.28k,175.688u
,,408.3k,174.0214u
,,408.32k,167.3161u
,,408.34k,162.3191u
,,408.36k,163.419u
,,408.38k,168.6951u
,,408.4k,172.4134u
,,408.42k,172.6559u
,,408.44k,170.6532u
,,408.46k,166.9142u
,,408.48k,163.2672u
,,408.5k,161.1077u
,,408.52k,159.1169u
,,408.54k,156.0264u
,,408.56k,152.1314u
,,408.58k,149.0474u
,,408.6k,148.5315u
,,408.62k,148.608u
,,408.64k,147.281u
,,408.66k,146.7023u
,,408.68k,148.2759u
,,408.7k,151.4677u
,,408.72k,151.7692u
,,408.74k,147.2552u
,,408.76k,143.8542u
,,408.78k,142.8341u
,,408.8k,141.5764u
,,408.82k,139.1304u
,,408.84k,136.1639u
,,408.86k,136.1264u
,,408.88k,139.5758u
,,408.9k,141.8666u
,,408.92k,140.0032u
,,408.94k,136.5942u
,,408.96k,133.4898u
,,408.98k,130.4395u
,,409k,127.9325u
,,409.02k,126.236u
,,409.04k,123.5712u
,,409.06k,119.0917u
,,409.08k,117.7517u
,,409.1k,119.5716u
,,409.12k,117.818u
,,409.14k,113.84u
,,409.16k,113.552u
,,409.18k,115.4729u
,,409.2k,116.5003u
,,409.22k,116.2017u
,,409.24k,113.1425u
,,409.26k,110.2282u
,,409.28k,109.3144u
,,409.3k,106.867u
,,409.32k,105.8235u
,,409.34k,106.988u
,,409.36k,105.4849u
,,409.38k,103.0684u
,,409.4k,102.4668u
,,409.42k,103.2324u
,,409.44k,103.4361u
,,409.46k,102.0635u
,,409.48k,100.5333u
,,409.5k,98.96707u
,,409.52k,96.85103u
,,409.54k,94.79418u
,,409.56k,92.1757u
,,409.58k,89.43112u
,,409.6k,88.61173u
,,409.62k,87.63756u
,,409.64k,84.87552u
,,409.66k,82.18758u
,,409.68k,81.27121u
,,409.7k,81.37203u
,,409.72k,81.39557u
,,409.74k,82.91675u
,,409.76k,84.80428u
,,409.78k,81.5354u
,,409.8k,75.56247u
,,409.82k,75.44586u
,,409.84k,77.70001u
,,409.86k,75.41522u
,,409.88k,73.44507u
,,409.9k,74.20278u
,,409.92k,72.84988u
,,409.94k,69.94526u
,,409.96k,70.08793u
,,409.98k,73.3367u
,,410k,72.96366u
,,410.02k,67.94513u
,,410.04k,64.30548u
,,410.06k,62.6312u
,,410.08k,61.72062u
,,410.1k,62.87988u
,,410.12k,63.38069u
,,410.14k,60.16236u
,,410.16k,57.07227u
,,410.18k,58.62492u
,,410.2k,59.53691u
,,410.22k,56.55722u
,,410.24k,56.58937u
,,410.26k,60.1206u
,,410.28k,61.16453u
,,410.3k,57.9054u
,,410.32k,55.57348u
,,410.34k,54.3639u
,,410.36k,49.26476u
,,410.38k,45.33542u
,,410.4k,46.90933u
,,410.42k,50.54644u
,,410.44k,53.1869u
,,410.46k,53.56911u
,,410.48k,52.54698u
,,410.5k,50.30797u
,,410.52k,46.99943u
,,410.54k,45.06891u
,,410.56k,45.88725u
,,410.58k,47.49099u
,,410.6k,47.09881u
,,410.62k,45.32071u
,,410.64k,43.19334u
,,410.66k,40.76389u
,,410.68k,39.3059u
,,410.7k,39.10519u
,,410.72k,39.24224u
,,410.74k,37.24462u
,,410.76k,34.21744u
,,410.78k,33.62153u
,,410.8k,33.5889u
,,410.82k,32.96831u
,,410.84k,33.33959u
,,410.86k,35.0389u
,,410.88k,37.37031u
,,410.9k,40.41785u
,,410.92k,43.0854u
,,410.94k,46.79878u
,,410.96k,50.65512u
,,410.98k,47.43065u
,,411k,39.02236u
,,411.02k,36.40445u
,,411.04k,38.90007u
,,411.06k,40.26313u
,,411.08k,39.20631u
,,411.1k,35.86433u
,,411.12k,36.618u
,,411.14k,40.55973u
,,411.16k,42.44422u
,,411.18k,42.40683u
,,411.2k,44.03309u
,,411.22k,48.49721u
,,411.24k,51.37561u
,,411.26k,49.54906u
,,411.28k,46.27055u
,,411.3k,46.22889u
,,411.32k,49.30901u
,,411.34k,52.78651u
,,411.36k,54.58957u
,,411.38k,53.98186u
,,411.4k,52.64535u
,,411.42k,50.92264u
,,411.44k,49.45519u
,,411.46k,50.80493u
,,411.48k,52.72538u
,,411.5k,52.48888u
,,411.52k,53.77026u
,,411.54k,56.45922u
,,411.56k,57.78345u
,,411.58k,61.76214u
,,411.6k,69.08696u
,,411.62k,71.79567u
,,411.64k,71.38162u
,,411.66k,73.64147u
,,411.68k,76.39373u
,,411.7k,78.31306u
,,411.72k,80.57026u
,,411.74k,81.51485u
,,411.76k,79.28823u
,,411.78k,75.95634u
,,411.8k,75.90554u
,,411.82k,78.61091u
,,411.84k,81.76454u
,,411.86k,85.9947u
,,411.88k,89.21975u
,,411.9k,89.15495u
,,411.92k,89.52496u
,,411.94k,94.71379u
,,411.96k,102.1195u
,,411.98k,106.6112u
,,412k,109.3241u
,,412.02k,111.9272u
,,412.04k,111.7917u
,,412.06k,109.8859u
,,412.08k,109.4586u
,,412.1k,109.4403u
,,412.12k,108.557u
,,412.14k,108.839u
,,412.16k,112.7666u
,,412.18k,118.1933u
,,412.2k,121.8192u
,,412.22k,123.4241u
,,412.24k,125.4739u
,,412.26k,127.1668u
,,412.28k,126.3165u
,,412.3k,124.6282u
,,412.32k,123.675u
,,412.34k,124.0315u
,,412.36k,124.9701u
,,412.38k,127.1931u
,,412.4k,130.3968u
,,412.42k,131.7992u
,,412.44k,132.685u
,,412.46k,135.5649u
,,412.48k,139.5416u
,,412.5k,140.2756u
,,412.52k,137.3542u
,,412.54k,136.4437u
,,412.56k,138.821u
,,412.58k,141.5222u
,,412.6k,144.7507u
,,412.62k,148.609u
,,412.64k,151.4313u
,,412.66k,154.0976u
,,412.68k,156.4075u
,,412.7k,156.4918u
,,412.72k,155.163u
,,412.74k,154.1114u
,,412.76k,154.7358u
,,412.78k,155.198u
,,412.8k,155.9641u
,,412.82k,159.7469u
,,412.84k,164.217u
,,412.86k,167.1377u
,,412.88k,168.9764u
,,412.9k,168.7642u
,,412.92k,166.029u
,,412.94k,163.8824u
,,412.96k,163.7637u
,,412.98k,165.5623u
,,413k,169.5634u
,,413.02k,173.392u
,,413.04k,176.0023u
,,413.06k,177.5311u
,,413.08k,176.909u
,,413.1k,176.4978u
,,413.12k,177.922u
,,413.14k,179.3975u
,,413.16k,180.0634u
,,413.18k,179.2356u
,,413.2k,178.1286u
,,413.22k,179.7626u
,,413.24k,181.8751u
,,413.26k,182.3137u
,,413.28k,182.5684u
,,413.3k,181.2822u
,,413.32k,179.7179u
,,413.34k,181.2352u
,,413.36k,184.5033u
,,413.38k,187.1155u
,,413.4k,187.3255u
,,413.42k,186.2709u
,,413.44k,186.3961u
,,413.46k,186.9513u
,,413.48k,188.6093u
,,413.5k,190.4311u
,,413.52k,190.5769u
,,413.54k,189.3007u
,,413.56k,188.5808u
,,413.58k,191.5353u
,,413.6k,194.2013u
,,413.62k,192.4923u
,,413.64k,190.0226u
,,413.66k,188.7062u
,,413.68k,187.2116u
,,413.7k,188.0897u
,,413.72k,192.6955u
,,413.74k,194.7361u
,,413.76k,193.3634u
,,413.78k,193.551u
,,413.8k,194.3653u
,,413.82k,193.986u
,,413.84k,190.8757u
,,413.86k,186.1786u
,,413.88k,185.9107u
,,413.9k,190.0781u
,,413.92k,191.7705u
,,413.94k,191.8424u
,,413.96k,193.6844u
,,413.98k,193.3533u
,,414k,189.5973u
,,414.02k,187.2965u
,,414.04k,190.7603u
,,414.06k,195.4288u
,,414.08k,194.0622u
,,414.1k,189.4894u
,,414.12k,188.9174u
,,414.14k,190.4171u
,,414.16k,191.0924u
,,414.18k,192.7542u
,,414.2k,194.2016u
,,414.22k,193.7222u
,,414.24k,193.3703u
,,414.26k,193.373u
,,414.28k,191.5658u
,,414.3k,187.4509u
,,414.32k,184.0316u
,,414.34k,184.5315u
,,414.36k,185.7911u
,,414.38k,185.7197u
,,414.4k,186.7456u
,,414.42k,187.9576u
,,414.44k,186.4575u
,,414.46k,182.1919u
,,414.48k,178.8334u
,,414.5k,178.0505u
,,414.52k,178.0786u
,,414.54k,177.2008u
,,414.56k,175.9313u
,,414.58k,176.9912u
,,414.6k,179.5572u
,,414.62k,179.3513u
,,414.64k,174.663u
,,414.66k,170.2478u
,,414.68k,171.14u
,,414.7k,173.7055u
,,414.72k,173.0719u
,,414.74k,172.3656u
,,414.76k,174.5973u
,,414.78k,175.0322u
,,414.8k,170.2452u
,,414.82k,165.559u
,,414.84k,165.3837u
,,414.86k,166.8099u
,,414.88k,167.6777u
,,414.9k,168.9626u
,,414.92k,169.3709u
,,414.94k,168.0672u
,,414.96k,167.0985u
,,414.98k,165.8976u
,,415k,163.9648u
,,415.02k,162.6095u
,,415.04k,159.645u
,,415.06k,155.2847u
,,415.08k,154.9122u
,,415.1k,157.8425u
,,415.12k,159.0544u
,,415.14k,159.204u
,,415.16k,160.332u
,,415.18k,160.856u
,,415.2k,159.4919u
,,415.22k,158.2923u
,,415.24k,157.7771u
,,415.26k,157.9377u
,,415.28k,158.5625u
,,415.3k,156.2677u
,,415.32k,153.5137u
,,415.34k,153.2725u
,,415.36k,152.0192u
,,415.38k,151.6183u
,,415.4k,151.8419u
,,415.42k,148.4928u
,,415.44k,146.1786u
,,415.46k,147.6799u
,,415.48k,148.1132u
,,415.5k,145.9246u
,,415.52k,143.3112u
,,415.54k,142.2373u
,,415.56k,142.7947u
,,415.58k,143.5415u
,,415.6k,144.2714u
,,415.62k,143.8607u
,,415.64k,142.9313u
,,415.66k,144.3039u
,,415.68k,146.0286u
,,415.7k,146.2904u
,,415.72k,144.7039u
,,415.74k,142.6085u
,,415.76k,143.5055u
,,415.78k,144.9424u
,,415.8k,143.5747u
,,415.82k,142.7719u
,,415.84k,146.2677u
,,415.86k,148.9191u
,,415.88k,147.161u
,,415.9k,143.4658u
,,415.92k,140.6571u
,,415.94k,140.7796u
,,415.96k,141.5924u
,,415.98k,141.99u
,,416k,143.6539u
,,416.02k,146.1589u
,,416.04k,148.8261u
,,416.06k,149.9982u
,,416.08k,148.7179u
,,416.1k,146.9896u
,,416.12k,146.2234u
,,416.14k,147.0836u
,,416.16k,149.2511u
,,416.18k,149.3746u
,,416.2k,147.52u
,,416.22k,148.3691u
,,416.24k,150.0285u
,,416.26k,147.5248u
,,416.28k,146.4388u
,,416.3k,150.9625u
,,416.32k,152.6495u
,,416.34k,148.7821u
,,416.36k,145.3583u
,,416.38k,146.1387u
,,416.4k,149.0765u
,,416.42k,149.2841u
,,416.44k,147.9861u
,,416.46k,148.937u
,,416.48k,151.2894u
,,416.5k,152.5567u
,,416.52k,151.6179u
,,416.54k,149.0776u
,,416.56k,146.742u
,,416.58k,146.3244u
,,416.6k,148.207u
,,416.62k,150.822u
,,416.64k,153.011u
,,416.66k,156.5108u
,,416.68k,160.1287u
,,416.7k,160.2823u
,,416.72k,156.8764u
,,416.74k,151.5663u
,,416.76k,150.5366u
,,416.78k,156.8709u
,,416.8k,162.5921u
,,416.82k,162.789u
,,416.84k,161.5548u
,,416.86k,162.3679u
,,416.88k,164.2764u
,,416.9k,164.5448u
,,416.92k,162.0951u
,,416.94k,160.297u
,,416.96k,160.2687u
,,416.98k,160.3562u
,,417k,162.7355u
,,417.02k,165.3227u
,,417.04k,164.5453u
,,417.06k,163.8685u
,,417.08k,164.778u
,,417.1k,165.9546u
,,417.12k,166.7438u
,,417.14k,168.3743u
,,417.16k,171.5379u
,,417.18k,173.482u
,,417.2k,174.2599u
,,417.22k,175.2085u
,,417.24k,175.4167u
,,417.26k,174.9637u
,,417.28k,174.7083u
,,417.3k,174.3886u
,,417.32k,174.2095u
,,417.34k,175.4155u
,,417.36k,178.5622u
,,417.38k,181.9449u
,,417.4k,181.2313u
,,417.42k,179.574u
,,417.44k,184.1834u
,,417.46k,190.8883u
,,417.48k,193.0239u
,,417.5k,191.3508u
,,417.52k,188.8635u
,,417.54k,188.0976u
,,417.56k,190.2679u
,,417.58k,193.7583u
,,417.6k,195.1671u
,,417.62k,195.5548u
,,417.64k,199.474u
,,417.66k,205.3191u
,,417.68k,207.3226u
,,417.7k,204.5701u
,,417.72k,200.7074u
,,417.74k,199.2063u
,,417.76k,199.2369u
,,417.78k,199.9812u
,,417.8k,202.9297u
,,417.82k,205.7401u
,,417.84k,206.6985u
,,417.86k,207.8151u
,,417.88k,211.3956u
,,417.9k,215.4451u
,,417.92k,217.2524u
,,417.94k,216.9705u
,,417.96k,213.4108u
,,417.98k,208.9389u
,,418k,209.6546u
,,418.02k,214.758u
,,418.04k,216.336u
,,418.06k,212.3942u
,,418.08k,208.9105u
,,418.1k,209.4507u
,,418.12k,211.6339u
,,418.14k,214.2016u
,,418.16k,215.8162u
,,418.18k,213.9011u
,,418.2k,212.8166u
,,418.22k,215.5214u
,,418.24k,217.8681u
,,418.26k,219.4123u
,,418.28k,221.3168u
,,418.3k,221.0542u
,,418.32k,219.5528u
,,418.34k,218.5112u
,,418.36k,218.9271u
,,418.38k,221.441u
,,418.4k,221.0592u
,,418.42k,215.021u
,,418.44k,210.1951u
,,418.46k,211.5224u
,,418.48k,213.6791u
,,418.5k,213.2593u
,,418.52k,213.3665u
,,418.54k,212.9114u
,,418.56k,209.6459u
,,418.58k,206.1555u
,,418.6k,205.3617u
,,418.62k,208.7891u
,,418.64k,210.1303u
,,418.66k,204.3454u
,,418.68k,198.7098u
,,418.7k,199.6263u
,,418.72k,202.7698u
,,418.74k,201.3272u
,,418.76k,196.7739u
,,418.78k,193.2487u
,,418.8k,190.6993u
,,418.82k,189.2578u
,,418.84k,188.477u
,,418.86k,186.7616u
,,418.88k,185.0505u
,,418.9k,183.9271u
,,418.92k,183.522u
,,418.94k,185.8042u
,,418.96k,188.4597u
,,418.98k,187.0947u
,,419k,182.5804u
,,419.02k,178.6575u
,,419.04k,176.7815u
,,419.06k,177.5014u
,,419.08k,180.2709u
,,419.1k,180.1764u
,,419.12k,176.9174u
,,419.14k,175.2821u
,,419.16k,174.3976u
,,419.18k,172.4387u
,,419.2k,168.2564u
,,419.22k,161.9376u
,,419.24k,160.0001u
,,419.26k,163.5811u
,,419.28k,165.6472u
,,419.3k,164.1199u
,,419.32k,164.22u
,,419.34k,167.5939u
,,419.36k,168.3652u
,,419.38k,166.8819u
,,419.4k,168.3098u
,,419.42k,169.8096u
,,419.44k,168.7194u
,,419.46k,167.7734u
,,419.48k,169.9644u
,,419.5k,175.869u
,,419.52k,181.5721u
,,419.54k,182.1429u
,,419.56k,178.4813u
,,419.58k,177.1828u
,,419.6k,180.2108u
,,419.62k,183.9056u
,,419.64k,183.9418u
,,419.66k,179.9948u
,,419.68k,180.1648u
,,419.7k,186.2803u
,,419.72k,191.6952u
,,419.74k,195.7914u
,,419.76k,201.0526u
,,419.78k,207.7473u
,,419.8k,214.2026u
,,419.82k,216.2677u
,,419.84k,215.9419u
,,419.86k,218.4229u
,,419.88k,221.6071u
,,419.9k,223.2895u
,,419.92k,223.7001u
,,419.94k,225.4255u
,,419.96k,230.2136u
,,419.98k,233.2114u
,,420k,235.0674u
,,420.02k,241.1834u
,,420.04k,247.5788u
,,420.06k,251.1358u
,,420.08k,254.865u
,,420.1k,257.8613u
,,420.12k,260.0447u
,,420.14k,262.4057u
,,420.16k,263.1919u
,,420.18k,263.6098u
,,420.2k,268.2353u
,,420.22k,274.9627u
,,420.24k,279.0279u
,,420.26k,281.6512u
,,420.28k,284.822u
,,420.3k,291.2739u
,,420.32k,299.103u
,,420.34k,303.9447u
,,420.36k,306.4931u
,,420.38k,306.9436u
,,420.4k,306.9808u
,,420.42k,310.1482u
,,420.44k,315.6996u
,,420.46k,320.1938u
,,420.48k,324.0472u
,,420.5k,330.4948u
,,420.52k,337.3861u
,,420.54k,339.7469u
,,420.56k,338.4184u
,,420.58k,337.3664u
,,420.6k,338.6852u
,,420.62k,342.3117u
,,420.64k,346.7229u
,,420.66k,350.6406u
,,420.68k,353.5676u
,,420.7k,356.1202u
,,420.72k,359.2697u
,,420.74k,363.13u
,,420.76k,366.7213u
,,420.78k,369.5497u
,,420.8k,374.1522u
,,420.82k,381.4027u
,,420.84k,386.039u
,,420.86k,388.1726u
,,420.88k,391.8415u
,,420.9k,392.6977u
,,420.92k,389.047u
,,420.94k,387.7425u
,,420.96k,390.3371u
,,420.98k,393.2851u
,,421k,395.9363u
,,421.02k,398.6732u
,,421.04k,401.6041u
,,421.06k,404.6437u
,,421.08k,407.9495u
,,421.1k,411.6083u
,,421.12k,414.0505u
,,421.14k,414.7697u
,,421.16k,414.2495u
,,421.18k,414.1636u
,,421.2k,415.9074u
,,421.22k,418.203u
,,421.24k,419.6105u
,,421.26k,419.9818u
,,421.28k,420.4617u
,,421.3k,421.8571u
,,421.32k,424.8826u
,,421.34k,428.3755u
,,421.36k,429.4959u
,,421.38k,428.2756u
,,421.4k,428.0252u
,,421.42k,429.3442u
,,421.44k,427.1414u
,,421.46k,422.6222u
,,421.48k,422.4084u
,,421.5k,425.5065u
,,421.52k,427.6236u
,,421.54k,427.4282u
,,421.56k,426.394u
,,421.58k,426.4313u
,,421.6k,426.0729u
,,421.62k,425.4258u
,,421.64k,426.0508u
,,421.66k,426.6953u
,,421.68k,426.0795u
,,421.7k,424.4753u
,,421.72k,423.5499u
,,421.74k,423.3902u
,,421.76k,422.3702u
,,421.78k,420.2989u
,,421.8k,418.8956u
,,421.82k,417.6026u
,,421.84k,416.0505u
,,421.86k,416.0704u
,,421.88k,416.0942u
,,421.9k,414.2968u
,,421.92k,411.0518u
,,421.94k,407.9245u
,,421.96k,406.5362u
,,421.98k,406.5867u
,,422k,407.9545u
,,422.02k,408.9583u
,,422.04k,406.9769u
,,422.06k,404.2645u
,,422.08k,404.5488u
,,422.1k,406.2705u
,,422.12k,406.1721u
,,422.14k,404.3269u
,,422.16k,400.5881u
,,422.18k,396.5313u
,,422.2k,395.5366u
,,422.22k,397.3604u
,,422.24k,399.1103u
,,422.26k,398.6689u
,,422.28k,397.9154u
,,422.3k,398.7309u
,,422.32k,399.5035u
,,422.34k,398.6064u
,,422.36k,396.9771u
,,422.38k,396.4457u
,,422.4k,395.8634u
,,422.42k,395.5215u
,,422.44k,397.54u
,,422.46k,400.9507u
,,422.48k,402.7288u
,,422.5k,402.073u
,,422.52k,402.0814u
,,422.54k,404.3262u
,,422.56k,407.5852u
,,422.58k,410.517u
,,422.6k,412.9659u
,,422.62k,415.4459u
,,422.64k,416.6257u
,,422.66k,416.6735u
,,422.68k,416.738u
,,422.7k,417.3154u
,,422.72k,419.9693u
,,422.74k,423.4532u
,,422.76k,426.491u
,,422.78k,428.4243u
,,422.8k,430.0935u
,,422.82k,433.8545u
,,422.84k,436.0368u
,,422.86k,434.615u
,,422.88k,434.6787u
,,422.9k,438.7925u
,,422.92k,444.2783u
,,422.94k,449.9652u
,,422.96k,455.086u
,,422.98k,457.9707u
,,423k,460.8087u
,,423.02k,463.929u
,,423.04k,465.8422u
,,423.06k,468.3021u
,,423.08k,470.0577u
,,423.1k,469.2413u
,,423.12k,468.6115u
,,423.14k,470.9435u
,,423.16k,475.7867u
,,423.18k,480.6137u
,,423.2k,484.4905u
,,423.22k,487.4804u
,,423.24k,488.3294u
,,423.26k,488.0584u
,,423.28k,488.256u
,,423.3k,487.9644u
,,423.32k,488.0181u
,,423.34k,489.1632u
,,423.36k,490.1941u
,,423.38k,489.5819u
,,423.4k,488.5993u
,,423.42k,490.151u
,,423.44k,493.7396u
,,423.46k,496.7929u
,,423.48k,496.919u
,,423.5k,494.3827u
,,423.52k,491.0715u
,,423.54k,489.9069u
,,423.56k,491.3448u
,,423.58k,491.237u
,,423.6k,490.8408u
,,423.62k,492.7121u
,,423.64k,493.3535u
,,423.66k,492.8782u
,,423.68k,492.6842u
,,423.7k,491.9529u
,,423.72k,492.4475u
,,423.74k,493.5996u
,,423.76k,494.3093u
,,423.78k,495.2251u
,,423.8k,494.4285u
,,423.82k,492.2549u
,,423.84k,491.225u
,,423.86k,491.4437u
,,423.88k,491.3848u
,,423.9k,489.6786u
,,423.92k,487.8792u
,,423.94k,487.8123u
,,423.96k,490.4188u
,,423.98k,494.0662u
,,424k,494.3686u
,,424.02k,491.231u
,,424.04k,487.691u
,,424.06k,483.8893u
,,424.08k,478.083u
,,424.1k,474.0379u
,,424.12k,475.9006u
,,424.14k,478.1774u
,,424.16k,476.8456u
,,424.18k,476.036u
,,424.2k,475.6693u
,,424.22k,472.2714u
,,424.24k,467.3685u
,,424.26k,466.1011u
,,424.28k,468.3259u
,,424.3k,469.0164u
,,424.32k,468.6775u
,,424.34k,467.4795u
,,424.36k,465.0925u
,,424.38k,462.7361u
,,424.4k,459.0394u
,,424.42k,454.9619u
,,424.44k,451.5977u
